"MTU (CET/CEST)","Generation - Solar [MW] Day Ahead/ BZN|DE-AT-LU","Generation - Solar [MW] Intraday / BZN|DE-AT-LU","Generation - Solar [MW] Current / BZN|DE-AT-LU","Generation - Wind Offshore [MW] Day Ahead/ BZN|DE-AT-LU","Generation - Wind Offshore [MW] Intraday / BZN|DE-AT-LU","Generation - Wind Offshore [MW] Current / BZN|DE-AT-LU","Generation - Wind Onshore [MW] Day Ahead/ BZN|DE-AT-LU","Generation - Wind Onshore [MW] Intraday / BZN|DE-AT-LU","Generation - Wind Onshore [MW] Current / BZN|DE-AT-LU"
"10.04.2018 17:00 - 10.04.2018 17:15","8584","8844","4950","4237","4825","2982","15678","15004","8230"
"10.04.2018 17:15 - 10.04.2018 17:30","7498","7723","4320","4245","4827","2879","15832","15147","8379"
"10.04.2018 17:30 - 10.04.2018 17:45","6396","6571","3731","4252","4827","2889","15979","15282","8634"
"10.04.2018 17:45 - 10.04.2018 18:00","5327","5454","3124","4261","4830","2822","16090","15314","8814"
"10.04.2018 18:00 - 10.04.2018 18:15","4305","4367","2565","4265","4833","2832","16199","15375","9050"
"10.04.2018 18:15 - 10.04.2018 18:30","3367","3371","1950","4269","4833","2784","16443","15644","9306"
"10.04.2018 18:30 - 10.04.2018 18:45","2484","2440","1435","4275","4834","2793","16679","15911","9509"
"10.04.2018 18:45 - 10.04.2018 19:00","1716","1636","1007","4278","4836","2762","16929","16268","9801"
"10.04.2018 19:00 - 10.04.2018 19:15","1063","995","631","4280","4835","2758","17214","16637","9963"
"10.04.2018 19:15 - 10.04.2018 19:30","673","599","352","4282","4839","2757","17627","16994","10167"
"10.04.2018 19:30 - 10.04.2018 19:45","391","318","181","4285","4839","2915","18034","17350","10320"
"10.04.2018 19:45 - 10.04.2018 20:00","173","109","69","4285","4840","2972","18389","17711","10487"
"10.04.2018 20:00 - 10.04.2018 20:15","60","15","17","4289","4840","3157","18677","18041","10817"
"10.04.2018 20:15 - 10.04.2018 20:30","31","2","0","4288","4842","3300","18813","18207","10872"
"10.04.2018 20:30 - 10.04.2018 20:45","16","1","0","4288","4842","3425","18943","18374","11166"
"10.04.2018 20:45 - 10.04.2018 21:00","1","1","0","4289","4842","3427","19058","18524","11337"
"10.04.2018 21:00 - 10.04.2018 21:15","0","0","0","4288","4843","3435","19108","18598","11517"
"10.04.2018 21:15 - 10.04.2018 21:30","0","0","0","4290","4844","3414","19049","18573","11536"
"10.04.2018 21:30 - 10.04.2018 21:45","0","0","0","4289","4845","3421","18999","18548","11483"
"10.04.2018 21:45 - 10.04.2018 22:00","0","0","0","4288","4846","3420","18947","18544","11590"
"10.04.2018 22:00 - 10.04.2018 22:15","0","0","0","4287","4845","3426","18695","18349","11339"
"10.04.2018 22:15 - 10.04.2018 22:30","0","0","0","4287","4844","3400","18541","18313","11244"
"10.04.2018 22:30 - 10.04.2018 22:45","0","0","0","4287","4844","3410","18382","18273","11242"
"10.04.2018 22:45 - 10.04.2018 23:00","0","0","0","4286","4844","3414","18232","18198","10995"
"10.04.2018 23:00 - 10.04.2018 23:15","0","0","0","4286","4843","3419","18077","18102","10808"
"10.04.2018 23:15 - 10.04.2018 23:30","0","0","0","4284","4842","3272","17851","17879","10702"
"10.04.2018 23:30 - 10.04.2018 23:45","0","0","0","4282","4843","3165","17628","17658","10580"
"10.04.2018 23:45 - 11.04.2018 00:00","0","0","0","4281","4843","2989","17404","17443","10408"
"11.04.2018 00:00 - 11.04.2018 00:15","0","0","0","4227","3526","2958","20044","17348","10333"
"11.04.2018 00:15 - 11.04.2018 00:30","0","0","0","4226","3490","2922","19763","17105","10244"
"11.04.2018 00:30 - 11.04.2018 00:45","0","0","0","4224","3500","2932","19481","16797","10104"
"11.04.2018 00:45 - 11.04.2018 01:00","0","0","0","4224","3509","2942","19264","16481","9937"
"11.04.2018 01:00 - 11.04.2018 01:15","0","0","0","4224","3517","2950","19047","16132","9672"
"11.04.2018 01:15 - 11.04.2018 01:30","0","0","0","4223","3479","2912","18824","15827","9645"
"11.04.2018 01:30 - 11.04.2018 01:45","0","0","0","4222","3488","2922","18589","15453","9405"
"11.04.2018 01:45 - 11.04.2018 02:00","0","0","0","4223","3499","2934","18334","15172","9254"
"11.04.2018 02:00 - 11.04.2018 02:15","0","0","0","4221","3543","2978","18110","14760","9080"
"11.04.2018 02:15 - 11.04.2018 02:30","0","0","0","4221","3651","3086","17953","14708","8916"
"11.04.2018 02:30 - 11.04.2018 02:45","0","0","0","4220","3740","3176","17803","14505","8786"
"11.04.2018 02:45 - 11.04.2018 03:00","0","0","0","4222","3673","3109","17636","14357","8627"
"11.04.2018 03:00 - 11.04.2018 03:15","0","0","0","4222","3679","3116","17443","14147","8416"
"11.04.2018 03:15 - 11.04.2018 03:30","0","0","0","4222","3739","3176","17307","13874","8229"
"11.04.2018 03:30 - 11.04.2018 03:45","0","0","0","4222","3849","3286","17167","13760","8192"
"11.04.2018 03:45 - 11.04.2018 04:00","0","0","0","4221","4124","3562","17024","13598","8082"
"11.04.2018 04:00 - 11.04.2018 04:15","0","0","0","4220","4252","3690","16882","13367","7957"
"11.04.2018 04:15 - 11.04.2018 04:30","0","0","0","4220","4183","3622","16789","13429","8004"
"11.04.2018 04:30 - 11.04.2018 04:45","0","0","0","4221","4264","3703","16695","13395","7997"
"11.04.2018 04:45 - 11.04.2018 05:00","0","0","0","4222","4297","3736","16601","13180","7887"
"11.04.2018 05:00 - 11.04.2018 05:15","0","0","0","4223","4300","3740","16500","13082","7838"
"11.04.2018 05:15 - 11.04.2018 05:30","0","0","0","4222","4298","3738","16380","13008","7779"
"11.04.2018 05:30 - 11.04.2018 05:45","0","0","0","4223","4298","3738","16262","13307","8238"
"11.04.2018 05:45 - 11.04.2018 06:00","0","1","0","4221","4296","3736","16142","13321","8301"
"11.04.2018 06:00 - 11.04.2018 06:15","8","7","0","4220","4308","3749","16171","13461","8492"
"11.04.2018 06:15 - 11.04.2018 06:30","26","20","0","4220","4281","3722","16078","13472","8471"
"11.04.2018 06:30 - 11.04.2018 06:45","78","76","14","4217","4288","3729","15980","13373","8354"
"11.04.2018 06:45 - 11.04.2018 07:00","181","204","72","4216","4320","3761","15867","13306","8248"
"11.04.2018 07:00 - 11.04.2018 07:15","425","483","215","4215","4328","3769","15736","13329","8258"
"11.04.2018 07:15 - 11.04.2018 07:30","887","935","470","4214","4305","3748","15569","13127","8185"
"11.04.2018 07:30 - 11.04.2018 07:45","1516","1554","836","4214","4311","3755","15411","12941","7987"
"11.04.2018 07:45 - 11.04.2018 08:00","2271","2345","1286","4213","4321","3765","15266","12774","7907"
"11.04.2018 08:00 - 11.04.2018 08:15","3129","3225","1749","4275","4332","3770","15117","12628","7686"
"11.04.2018 08:15 - 11.04.2018 08:30","4059","4242","2288","4274","4340","3750","14971","12425","6902"
"11.04.2018 08:30 - 11.04.2018 08:45","5089","5334","2942","4273","4342","3753","14835","12284","6715"
"11.04.2018 08:45 - 11.04.2018 09:00","6157","6429","3632","4272","4349","3729","14720","12151","6702"
"11.04.2018 09:00 - 11.04.2018 09:15","7236","7541","4301","4272","4353","3742","14621","12077","6727"
"11.04.2018 09:15 - 11.04.2018 09:30","8324","8713","4986","4271","4359","3735","14524","12050","6568"
"11.04.2018 09:30 - 11.04.2018 09:45","9379","9871","5665","4273","4361","3747","14428","12037","6572"
"11.04.2018 09:45 - 11.04.2018 10:00","10394","11020","6365","4271","4362","3752","14341","12026","6447"
"11.04.2018 10:00 - 11.04.2018 10:15","11367","12110","6900","4270","4362","3757","14275","12015","6399"
"11.04.2018 10:15 - 11.04.2018 10:30","12246","13067","7483","4271","4365","3732","14220","12038","6457"
"11.04.2018 10:30 - 11.04.2018 10:45","13112","13988","8085","4272","4368","3736","14166","12064","6541"
"11.04.2018 10:45 - 11.04.2018 11:00","13923","14933","8674","4273","4369","3719","14135","12114","6675"
"11.04.2018 11:00 - 11.04.2018 11:15","14669","15816","9144","4271","4372","3703","14116","12157","6704"
"11.04.2018 11:15 - 11.04.2018 11:30","15315","16526","9638","4267","4374","3675","14189","12311","6733"
"11.04.2018 11:30 - 11.04.2018 11:45","15914","17168","9921","4266","4375","3725","14261","12477","6699"
"11.04.2018 11:45 - 11.04.2018 12:00","16465","17702","10224","4266","4376","3760","14326","12591","6747"
"11.04.2018 12:00 - 11.04.2018 12:15","16907","18139","10637","4262","4377","3880","14403","12704","6771"
"11.04.2018 12:15 - 11.04.2018 12:30","17259","18474","10974","4262","4379","3869","14469","12851","6902"
"11.04.2018 12:30 - 11.04.2018 12:45","17571","18753","11165","4261","4382","3888","14535","13023","6972"
"11.04.2018 12:45 - 11.04.2018 13:00","17831","18932","11320","4262","4383","3906","14590","13185","7034"
"11.04.2018 13:00 - 11.04.2018 13:15","18022","19051","11492","4262","4385","3933","14640","13348","7158"
"11.04.2018 13:15 - 11.04.2018 13:30","18112","19051","11601","4262","4389","3936","14690","13463","7329"
"11.04.2018 13:30 - 11.04.2018 13:45","18133","18990","11660","4259","4392","3932","14738","13572","7366"
"11.04.2018 13:45 - 11.04.2018 14:00","18113","18875","11612","4261","4396","3930","14741","13685","7495"
"11.04.2018 14:00 - 11.04.2018 14:15","18001","18667","11604","4260","3958","3933","14753","13340","7532"
"11.04.2018 14:15 - 11.04.2018 14:30","17776","18346","11559","4260","3956","3902","14741","13429","7529"
"11.04.2018 14:30 - 11.04.2018 14:45","17476","17987","11326","4263","3961","3907","14725","13518","7535"
"11.04.2018 14:45 - 11.04.2018 15:00","17113","17560","11125","4264","3964","3929","14707","13608","7543"
"11.04.2018 15:00 - 11.04.2018 15:15","16662","17065","10902","4265","3967","3922","14675","13653","7433"
"11.04.2018 15:15 - 11.04.2018 15:30","16109","16471","10701","4267","3971","3877","14639","13667","7575"
"11.04.2018 15:30 - 11.04.2018 15:45","15488","15804","10252","4268","3973","3897","14608","13682","7730"
"11.04.2018 15:45 - 11.04.2018 16:00","14787","15090","9882","4269","3978","3891","14585","13698","7806"
"11.04.2018 16:00 - 11.04.2018 16:15","14020","14331","9400","4271","3980","3690","14577","13718","7853"
"11.04.2018 16:15 - 11.04.2018 16:30","13201","13490","8921","4273","3980","3646","14593","13755","7914"
"11.04.2018 16:30 - 11.04.2018 16:45","12278","12563","8251","4272","3979","3584","14609","13791","8085"
"11.04.2018 16:45 - 11.04.2018 17:00","11322","11559","7448","4272","3983","3381","14596","13826","8223"
"11.04.2018 17:00 - 11.04.2018 17:15","10268","10486","6671","4273","3981","3425","14590","13856","8297"
"11.04.2018 17:15 - 11.04.2018 17:30","9136","9324","5885","4274","3985","3410","14640","13896","8412"
"11.04.2018 17:30 - 11.04.2018 17:45","7933","8105","5113","4273","3983","3417","14698","13945","8482"
"11.04.2018 17:45 - 11.04.2018 18:00","6736","6890","4307","4273","3988","3403","14775","13988","8639"
"11.04.2018 18:00 - 11.04.2018 18:15","5544","5678","3578","4274","3987","3419","14863","14019","8729"
"11.04.2018 18:15 - 11.04.2018 18:30","4407","4511","2811","4273","3987","3389","14998","14081","8801"
"11.04.2018 18:30 - 11.04.2018 18:45","3288","3368","2112","4272","3992","3403","15135","14145","8891"
"11.04.2018 18:45 - 11.04.2018 19:00","2317","2375","1534","4272","3992","3414","15271","14214","8946"
"11.04.2018 19:00 - 11.04.2018 19:15","1441","1486","993","4272","3992","3421","15443","14329","8915"
"11.04.2018 19:15 - 11.04.2018 19:30","813","830","533","4272","3997","3406","15726","14551","8926"
"11.04.2018 19:30 - 11.04.2018 19:45","454","469","280","4272","4003","3401","16019","14772","9001"
"11.04.2018 19:45 - 11.04.2018 20:00","151","160","111","4272","4006","3412","16311","14984","9167"
"11.04.2018 20:00 - 11.04.2018 20:15","30","18","25","4271","4008","3409","16605","15214","9320"
"11.04.2018 20:15 - 11.04.2018 20:30","6","3","1","4270","4009","3409","16869","15491","9526"
"11.04.2018 20:30 - 11.04.2018 20:45","3","2","0","4271","4014","3414","17130","15764","9843"
"11.04.2018 20:45 - 11.04.2018 21:00","1","1","0","4269","4013","3426","17390","16040","10015"
"11.04.2018 21:00 - 11.04.2018 21:15","0","0","0","4268","4014","3432","17763","16298","10153"
"11.04.2018 21:15 - 11.04.2018 21:30","0","0","0","4268","4013","3420","17964","16498","10265"
"11.04.2018 21:30 - 11.04.2018 21:45","0","0","0","4267","4010","3419","18162","16716","10371"
"11.04.2018 21:45 - 11.04.2018 22:00","0","0","0","4266","4010","3431","18358","16936","10678"
"11.04.2018 22:00 - 11.04.2018 22:15","0","0","0","4263","4011","3430","18366","16981","10705"
"11.04.2018 22:15 - 11.04.2018 22:30","0","0","0","4262","4007","3409","18471","17153","10737"
"11.04.2018 22:30 - 11.04.2018 22:45","0","0","0","4259","4006","3412","18581","17326","10693"
"11.04.2018 22:45 - 11.04.2018 23:00","0","0","0","4257","4008","3413","18696","17501","10740"
"11.04.2018 23:00 - 11.04.2018 23:15","0","0","0","4255","4008","3405","18810","17649","10746"
"11.04.2018 23:15 - 11.04.2018 23:30","0","0","0","4252","4005","3379","18798","17638","10742"
"11.04.2018 23:30 - 11.04.2018 23:45","0","0","0","4248","4003","3379","18796","17629","10609"
"11.04.2018 23:45 - 12.04.2018 00:00","0","0","0","4245","4000","3456","18799","17628","10466"
"12.04.2018 00:00 - 12.04.2018 00:15","0","0","0","4674","4137","3609","17648","16906","10275"
"12.04.2018 00:15 - 12.04.2018 00:30","0","0","0","4674","4095","3569","17662","16758","10234"
"12.04.2018 00:30 - 12.04.2018 00:45","0","0","0","4672","4109","3584","17681","16651","10166"
"12.04.2018 00:45 - 12.04.2018 01:00","0","0","0","4670","3838","3315","17707","16499","10090"
"12.04.2018 01:00 - 12.04.2018 01:15","0","0","0","4671","4198","3675","17696","16490","10089"
"12.04.2018 01:15 - 12.04.2018 01:30","0","0","0","4667","4372","3852","17654","16422","10024"
"12.04.2018 01:30 - 12.04.2018 01:45","0","0","0","4667","4351","3834","17597","16326","10014"
"12.04.2018 01:45 - 12.04.2018 02:00","0","0","0","4670","4310","3797","17525","16333","10053"
"12.04.2018 02:00 - 12.04.2018 02:15","0","0","0","4667","4297","3789","17407","16220","10030"
"12.04.2018 02:15 - 12.04.2018 02:30","0","0","0","4668","4294","3785","17404","16109","10049"
"12.04.2018 02:30 - 12.04.2018 02:45","0","0","0","4669","4282","3772","17409","16066","10073"
"12.04.2018 02:45 - 12.04.2018 03:00","0","0","0","4672","4302","3791","17415","16011","10043"
"12.04.2018 03:00 - 12.04.2018 03:15","0","0","0","4672","4331","3818","17282","16080","10103"
"12.04.2018 03:15 - 12.04.2018 03:30","0","0","0","4678","4345","3831","17299","15991","10046"
"12.04.2018 03:30 - 12.04.2018 03:45","0","0","0","4680","4360","3845","17320","15841","10007"
"12.04.2018 03:45 - 12.04.2018 04:00","0","0","0","4684","4388","3872","17347","16038","10215"
"12.04.2018 04:00 - 12.04.2018 04:15","0","0","0","4687","4375","3857","17377","16236","10422"
"12.04.2018 04:15 - 12.04.2018 04:30","0","0","0","4689","4511","3992","17424","16237","10351"
"12.04.2018 04:30 - 12.04.2018 04:45","0","0","0","4692","4517","3997","17470","16357","10453"
"12.04.2018 04:45 - 12.04.2018 05:00","0","0","0","4695","4513","3992","17521","16471","10498"
"12.04.2018 05:00 - 12.04.2018 05:15","0","0","0","4696","4535","4016","17589","16714","10550"
"12.04.2018 05:15 - 12.04.2018 05:30","0","0","0","4701","4553","4032","17712","17068","10770"
"12.04.2018 05:30 - 12.04.2018 05:45","0","0","0","4702","4576","4053","17848","17119","10782"
"12.04.2018 05:45 - 12.04.2018 06:00","1","0","0","4705","4577","4053","17974","17097","10721"
"12.04.2018 06:00 - 12.04.2018 06:15","20","9","0","4707","4581","4055","18241","17266","10829"
"12.04.2018 06:15 - 12.04.2018 06:30","59","26","0","4710","4582","4058","18391","17500","10950"
"12.04.2018 06:30 - 12.04.2018 06:45","154","120","27","4714","4580","4054","18547","17599","10947"
"12.04.2018 06:45 - 12.04.2018 07:00","319","308","116","4714","4586","4059","18682","17799","11107"
"12.04.2018 07:00 - 12.04.2018 07:15","724","676","314","4719","4599","4070","18813","17869","11159"
"12.04.2018 07:15 - 12.04.2018 07:30","1361","1265","639","4723","4590","4060","18907","17742","11181"
"12.04.2018 07:30 - 12.04.2018 07:45","2178","2082","1049","4725","4623","4091","19003","17468","10926"
"12.04.2018 07:45 - 12.04.2018 08:00","3135","3017","1568","4726","4636","3999","19073","17302","10410"
"12.04.2018 08:00 - 12.04.2018 08:15","4205","4039","2157","4231","4680","3974","19233","17068","10222"
"12.04.2018 08:15 - 12.04.2018 08:30","5386","5161","2626","4235","4690","3822","19060","16836","10061"
"12.04.2018 08:30 - 12.04.2018 08:45","6659","6377","3347","4235","4698","3771","18897","16609","9948"
"12.04.2018 08:45 - 12.04.2018 09:00","7941","7639","4000","4239","4702","3749","18768","16281","9882"
"12.04.2018 09:00 - 12.04.2018 09:15","9246","8919","4662","4238","4707","3755","18622","16217","9787"
"12.04.2018 09:15 - 12.04.2018 09:30","10518","10155","5329","4238","4717","3726","18582","16294","9706"
"12.04.2018 09:30 - 12.04.2018 09:45","11746","11350","6059","4238","4723","3713","18544","16378","9598"
"12.04.2018 09:45 - 12.04.2018 10:00","12910","12473","6837","4239","4730","3730","18492","16503","9554"
"12.04.2018 10:00 - 12.04.2018 10:15","13981","13516","7738","4241","4733","3732","18429","16641","9392"
"12.04.2018 10:15 - 12.04.2018 10:30","14919","14423","8833","4240","4739","3714","18404","16805","9466"
"12.04.2018 10:30 - 12.04.2018 10:45","15800","15282","9342","4238","4748","3701","18390","16964","9322"
"12.04.2018 10:45 - 12.04.2018 11:00","16613","16085","9853","4242","4753","3724","18386","17139","9225"
"12.04.2018 11:00 - 12.04.2018 11:15","17338","16795","10235","4242","4758","3732","18409","17294","9221"
"12.04.2018 11:15 - 12.04.2018 11:30","17947","17403","10510","4242","4765","3714","18591","17497","9340"
"12.04.2018 11:30 - 12.04.2018 11:45","18507","17952","10789","4243","4765","3730","18756","17708","9374"
"12.04.2018 11:45 - 12.04.2018 12:00","18968","18406","11028","4244","4770","3744","18918","17847","9280"
"12.04.2018 12:00 - 12.04.2018 12:15","19319","18752","11174","4244","4774","3753","19118","17989","9245"
"12.04.2018 12:15 - 12.04.2018 12:30","19575","18989","11260","4246","4780","3753","19433","18209","9346"
"12.04.2018 12:30 - 12.04.2018 12:45","19746","19151","11357","4248","4786","3758","19747","18423","9359"
"12.04.2018 12:45 - 12.04.2018 13:00","19813","19146","11403","4250","4792","3769","20047","18618","9404"
"12.04.2018 13:00 - 12.04.2018 13:15","19766","19065","11188","4252","4796","3775","20343","18813","9388"
"12.04.2018 13:15 - 12.04.2018 13:30","19637","18874","11138","4254","4800","3787","20563","18911","9416"
"12.04.2018 13:30 - 12.04.2018 13:45","19429","18619","10667","4257","4807","3775","20787","19015","9573"
"12.04.2018 13:45 - 12.04.2018 14:00","19169","18301","10397","4260","4809","3779","20923","19127","9637"
"12.04.2018 14:00 - 12.04.2018 14:15","18795","17876","10019","4261","4586","3777","21035","18794","9629"
"12.04.2018 14:15 - 12.04.2018 14:30","18302","17355","9766","4260","4585","3770","21052","18754","9635"
"12.04.2018 14:30 - 12.04.2018 14:45","17748","16791","9467","4261","4588","3774","21060","18713","9588"
"12.04.2018 14:45 - 12.04.2018 15:00","17138","16213","8948","4258","4590","3778","21018","18680","9729"
"12.04.2018 15:00 - 12.04.2018 15:15","16454","15568","8541","4260","4590","3785","20938","18612","10002"
"12.04.2018 15:15 - 12.04.2018 15:30","15715","14875","8122","4260","4591","3775","20820","18528","10131"
