Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2018-12-11;60,0348;61,0606;59,6316;60,27;;
2018-12-10;61,8731;62,1995;59,6317;59,8896;;
2018-12-07;59,461;63,597;59,1901;61,551;;
2018-12-06;61,0384;61,917;58,5125;60,2175;;
2018-12-05;61,2039;63,2498;60,9105;61,7163;;
2018-12-04;62,4726;63,5455;61,5945;61,632;;
2018-12-03;62,1421;62,4563;60,6316;61,9578;;
2018-11-30;60,1836;60,1836;58,1297;59,1552;;
2018-11-29;59,0639;60,6962;57,8987;59,8376;;
2018-11-28;61,2433;61,278;58,8953;59,1893;;
2018-11-27;60,2226;61,3859;59,1918;60,7211;;
2018-11-26;60,11;61,1593;59,7368;60,7365;;
2018-11-23;62,3534;62,5508;58,7572;59,3995;;
2018-11-22;63,6789;64,0751;62,6884;62,8163;;
2018-11-21;63,6156;64,7639;63,1387;63,6649;;
2018-11-20;66,369;66,7336;61,8192;62,3739;;
2018-11-19;67,2496;67,5253;65,3175;66,9001;;
2018-11-16;67,2831;68,298;66,2114;66,9715;;
2018-11-15;66,3172;67,3688;65,8407;66,5954;;
2018-11-14;65,4104;67,5746;65,1668;66,1643;;
2018-11-13;69,5655;69,667;64,7673;65,1281;;
2018-11-12;71,3942;71,8552;68,9033;69,1014;;
2018-11-09;70,799;70,799;69,20;69,6683;;
2018-11-08;72,1946;73,0582;70,607;70,6541;;
2018-11-07;71,8627;73,5028;71,4102;71,9994;;
2018-11-06;72,7486;73,2647;71,2208;72,0913;;
2018-11-05;72,6552;73,9082;72,3023;72,7764;;
2018-11-02;73,0667;73,2612;72,4746;72,6258;;
2018-11-01;74,6989;74,9197;72,662;72,7569;;
2018-10-31;76,6199;77,0925;74,5951;74,6269;;
2018-10-30;77,3042;77,3285;75,3462;76,2652;;
2018-10-29;77,3827;77,656;76,6178;76,864;;
2018-10-26;76,2882;77,9252;75,8281;77,7833;;
2018-10-25;75,7746;77,0522;75,5902;76,7438;;
2018-10-24;76,2302;77,394;75,2049;75,6715;;
2018-10-23;78,5656;78,5786;75,7077;76,1066;;
2018-10-22;80,1229;80,3939;79,05;80,1038;;
2018-10-19;79,6513;80,8301;79,2676;80,0328;;
2018-10-18;79,9849;80,114;78,7215;79,3033;;
2018-10-17;81,5742;81,811;79,2891;80,2572;;
2018-10-16;80,8038;81,7372;79,8402;81,3088;;
2018-10-15;81,2865;81,4644;79,9113;80,6531;;
2018-10-12;81,16;81,4136;79,2852;80,6133;;
2018-10-11;81,835;82,3913;79,8389;80,124;;
2018-10-10;84,8017;85,1265;82,6187;82,6544;;
2018-10-09;84,3402;85,4001;83,8758;84,9748;;
2018-10-08;83,4464;83,9419;82,6791;83,841;;
2018-10-05;85,4319;85,4785;83,9723;84,113;;
2018-10-04;86,0285;86,3916;84,1854;84,6992;;
2018-10-02;85,0403;85,3176;84,3341;84,6102;;
2018-10-01;83,2273;85,4067;82,5812;85,0327;;
2018-09-28;81,4862;83,3612;81,3952;82,8494;;
2018-09-27;81,8931;81,9132;80,8989;81,3787;;
2018-09-26;81,2171;81,8611;80,684;80,9819;;
2018-09-25;80,9457;81,7523;80,7478;81,1615;;
2018-09-24;79,7636;80,7639;79,5582;80,7402;;
2018-09-21;78,4667;79,5107;77,7718;78,1961;;
2018-09-20;79,2013;79,3146;78,0773;78,1103;;
2018-09-19;78,5708;78,9827;78,0068;78,7247;;
2018-09-18;77,6064;79,6705;77,5262;78,9893;;
2018-09-17;78,0213;78,8803;77,7431;77,9082;;
2018-09-14;78,2018;78,8992;77,4279;78,0899;;
2018-09-13;79,3201;79,56;77,9055;78,3628;;
2018-09-12;79,4185;80,0814;78,8023;79,6305;;
2018-09-11;77,6149;79,2713;77,5856;79,1575;;
2018-09-10;77,3159;77,8948;76,9634;77,3553;;
2018-09-07;76,5111;77,0024;75,9407;76,9968;;
2018-09-06;77,1713;77,7846;75,6638;76,7033;;
2018-09-05;77,7063;77,889;77,0357;77,2854;;
2018-09-04;78,1045;79,6903;77,5167;77,6383;;
2018-09-03;77,4523;78,4339;77,4253;78,0121;;
2018-08-31;78,0361;78,1931;77,2721;77,6814;;
2018-08-30;77,5924;78,2792;77,5696;77,7248;;
2018-08-29;76,244;77,7015;76,0239;77,6934;;
2018-08-28;76,4021;77,1731;76,0764;76,3131;;
2018-08-27;76,1754;76,6134;75,7206;76,6134;;
2018-08-24;75,4982;76,7234;75,4717;75,9443;;
2018-08-23;74,9183;75,1627;74,6494;75,1539;;
2018-08-22;73,1771;75,2852;73,0882;75,0294;;
2018-08-21;72,3326;72,9302;72,0738;72,4985;;
2018-08-20;71,7194;72,7226;71,6873;72,2014;;
2018-08-17;71,373;72,4727;71,2912;71,7434;;
2018-08-16;71,1207;71,4661;70,6481;71,3835;;
2018-08-15;72,2947;72,443;70,3358;70,6909;;
2018-08-14;72,8242;73,9092;72,3366;72,644;;
2018-08-13;72,6026;73,0217;71,0646;72,7463;;
2018-08-10;71,9219;73,1284;71,4673;72,8773;;
2018-08-09;72,5158;72,8756;71,896;71,9825;;
2018-08-08;74,6507;74,8389;71,7016;72,2514;;
2018-08-07;73,9388;74,8607;73,9388;74,4993;;
2018-08-06;73,3206;74,4091;73,2641;73,6891;;
2018-08-03;73,2975;73,7155;72,5123;73,4009;;
2018-08-02;72,6698;73,7256;71,8596;73,4556;;
2018-08-01;74,0669;74,0669;72,2037;72,5176;;
2018-07-31;75,2926;75,6129;74,1652;74,2231;;
