timestamp,price,load_forecast,solar_forecast,wind_forecast,total_generation,net_import_export,load_forecast_ramp,solar_forecast_ramp,wind_forecast_ramp,total_generation_ramp,net_import_export_ramp,oil,natural_gas
2017-01-08 07:00:00,35.37,52247.5,8.0,3059.75,50984.0,12188.0,2556.75,8.0,-580.25,2027.0,-29.0,52.92981111111111,2.985048611111111
2017-01-08 08:00:00,37.29,54799.75,59.5,2553.5,53934.0,11934.0,2552.25,51.5,-506.25,2950.0,-254.0,52.914922222222216,2.9830222222222225
2017-01-08 09:00:00,39.15,57769.75,382.75,2139.5,56087.0,9982.0,2970.0,323.25,-414.0,2153.0,-1952.0,52.90003333333333,2.9809958333333335
2017-01-08 10:00:00,41.25,60669.0,922.75,1802.5,57447.0,8861.0,2899.25,540.0,-337.0,1360.0,-1121.0,52.88514444444444,2.9789694444444446
2017-01-08 11:00:00,51.93,62418.0,1370.5,1570.25,59808.0,8155.0,1749.0,447.75,-232.25,2361.0,-706.0,52.87025555555555,2.9769430555555556
2017-01-08 12:00:00,45.37,62516.0,1562.0,1508.5,59194.0,6794.0,98.0,191.5,-61.75,-614.0,-1361.0,52.85536666666666,2.9749166666666667
2017-01-08 13:00:00,40.53,60664.25,1437.25,1535.5,56823.0,7790.0,-1851.75,-124.75,27.0,-2371.0,996.0,52.84047777777778,2.9728902777777777
2017-01-08 14:00:00,39.73,59374.25,996.5,1532.25,55559.0,8617.0,-1290.0,-440.75,-3.25,-1264.0,827.0,52.82558888888889,2.9708638888888887
2017-01-08 15:00:00,42.75,59369.25,416.25,1572.5,55930.0,8687.0,-5.0,-580.25,40.25,371.0,70.0,52.8107,2.9688375000000002
2017-01-08 16:00:00,53.87,61173.0,62.0,1649.0,57138.0,7532.0,1803.75,-354.25,76.5,1208.0,-1155.0,52.79581111111111,2.9668111111111113
2017-01-08 17:00:00,60.95,65419.0,8.5,1747.75,59459.0,6296.0,4246.0,-53.5,98.75,2321.0,-1236.0,52.780922222222216,2.9647847222222223
2017-01-08 18:00:00,64.93,66849.5,8.0,1904.75,60530.0,6238.0,1430.5,-0.5,157.0,1071.0,-58.0,52.76603333333333,2.9627583333333334
2017-01-08 19:00:00,58.91,65941.0,0.0,2091.75,59693.0,6425.0,-908.5,-8.0,187.0,-837.0,187.0,52.75114444444444,2.9607319444444444
2017-01-08 20:00:00,50.03,63037.75,0.0,2335.0,58613.0,7845.0,-2903.25,0.0,243.25,-1080.0,1420.0,52.73625555555555,2.9587055555555555
2017-01-08 21:00:00,39.06,60950.75,0.0,2693.25,56531.0,8476.0,-2087.0,0.0,358.25,-2082.0,631.0,52.72136666666666,2.956679166666667
2017-01-08 22:00:00,40.06,61586.25,0.0,3042.0,56021.0,7241.0,635.5,0.0,348.75,-510.0,-1235.0,52.70647777777778,2.954652777777778
2017-01-08 23:00:00,37.09,58058.5,0.0,3319.0,54019.0,7939.0,-3527.75,0.0,277.0,-2002.0,698.0,52.69158888888889,2.952626388888889
2017-01-09 00:00:00,40.0,54340.75,0.0,4129.5,51207.0,7111.0,-3717.75,0.0,810.5,-2812.0,-828.0,52.6767,2.9506
2017-01-09 01:00:00,39.05,52440.0,0.0,4225.5,50630.0,8725.0,-1900.75,0.0,96.0,-577.0,1614.0,52.60695833333333,2.9567708333333336
2017-01-09 02:00:00,39.21,51620.5,0.0,4247.75,49841.0,8716.0,-819.5,0.0,22.25,-789.0,-9.0,52.537216666666666,2.9629416666666666
2017-01-09 03:00:00,39.24,51543.0,0.0,4355.75,50746.0,9181.0,-77.5,0.0,108.0,905.0,465.0,52.467475,2.9691125
2017-01-09 04:00:00,40.26,52900.0,0.0,4618.0,52479.0,8765.0,1357.0,0.0,262.25,1733.0,-416.0,52.39773333333333,2.9752833333333335
2017-01-09 05:00:00,43.84,56628.75,0.0,5046.5,56102.0,8503.0,3728.75,0.0,428.5,3623.0,-262.0,52.32799166666666,2.981454166666667
2017-01-09 06:00:00,58.99,64840.0,0.0,5623.5,62920.0,5840.0,8211.25,0.0,577.0,6818.0,-2663.0,52.25825,2.987625
2017-01-09 07:00:00,74.04,72537.5,8.0,6181.0,69795.0,4824.0,7697.5,8.0,557.5,6875.0,-1016.0,52.18850833333333,2.9937958333333334
2017-01-09 08:00:00,75.49,76402.75,98.75,6837.25,72567.0,4155.0,3865.25,90.75,656.25,2772.0,-669.0,52.118766666666666,2.999966666666667
2017-01-09 09:00:00,74.63,76853.0,578.0,7376.75,73389.0,3933.0,450.25,479.25,539.5,822.0,-222.0,52.049025,3.0061375
2017-01-09 10:00:00,73.97,78392.75,1257.0,7736.75,73934.0,4060.0,1539.75,679.0,360.0,545.0,127.0,51.97928333333333,3.0123083333333334
2017-01-09 11:00:00,72.0,78943.25,1780.5,7986.25,74178.0,3861.0,550.5,523.5,249.5,244.0,-199.0,51.90954166666666,3.018479166666667
2017-01-09 12:00:00,72.12,78592.75,1961.25,8306.5,73534.0,3203.0,-350.5,180.75,320.25,-644.0,-658.0,51.8398,3.0246500000000003
2017-01-09 13:00:00,70.09,77782.0,1759.75,8801.0,72641.0,3096.0,-810.75,-201.5,494.5,-893.0,-107.0,51.77005833333333,3.0308208333333333
2017-01-09 14:00:00,67.41,76411.75,1230.25,9483.5,71374.0,3775.0,-1370.25,-529.5,682.5,-1267.0,679.0,51.700316666666666,3.0369916666666668
2017-01-09 15:00:00,65.21,76005.25,546.5,10272.0,71305.0,4227.0,-406.5,-683.75,788.5,-69.0,452.0,51.630575,3.0431625
2017-01-09 16:00:00,65.09,76276.25,81.0,11324.25,72104.0,4730.0,271.0,-465.5,1052.25,799.0,503.0,51.56083333333333,3.0493333333333332
2017-01-09 17:00:00,74.72,79143.5,8.25,12625.5,76378.0,5695.0,2867.25,-72.75,1301.25,4274.0,965.0,51.49109166666666,3.0555041666666667
2017-01-09 18:00:00,59.94,78895.25,8.0,13870.25,76667.0,5685.0,-248.25,-0.25,1244.75,289.0,-10.0,51.42135,3.061675
2017-01-09 19:00:00,52.2,77468.75,0.0,14803.0,75750.0,6479.0,-1426.5,-8.0,932.75,-917.0,794.0,51.35160833333333,3.067845833333333
2017-01-09 20:00:00,39.1,72848.75,0.0,15431.5,72326.0,7256.0,-4620.0,0.0,628.5,-3424.0,777.0,51.281866666666666,3.0740166666666666
2017-01-09 21:00:00,36.62,69617.25,0.0,16019.75,67574.0,7749.0,-3231.5,0.0,588.25,-4752.0,493.0,51.212125,3.0801875
2017-01-09 22:00:00,36.08,67160.5,0.0,16481.25,63216.0,6966.0,-2456.75,0.0,461.5,-4358.0,-783.0,51.14238333333333,3.0863583333333335
2017-01-09 23:00:00,32.76,62309.0,0.0,16801.25,59669.0,7145.0,-4851.5,0.0,320.0,-3547.0,179.0,51.07264166666666,3.0925291666666666
2017-01-10 00:00:00,32.45,60526.5,0.0,17301.25,58772.0,8519.0,-1782.5,0.0,500.0,-897.0,1374.0,51.0029,3.0987
2017-01-10 01:00:00,31.52,58009.0,0.0,17650.75,57662.0,9994.0,-2517.5,0.0,349.5,-1110.0,1475.0,51.0788625,3.0978791666666665
2017-01-10 02:00:00,29.08,56850.25,0.0,17905.0,57072.0,10779.0,-1158.75,0.0,254.25,-590.0,785.0,51.154824999999995,3.0970583333333335
2017-01-10 03:00:00,28.92,56605.25,0.0,17993.25,56785.0,10891.0,-245.0,0.0,88.25,-287.0,112.0,51.2307875,3.0962375
2017-01-10 04:00:00,31.49,57450.25,0.0,17537.5,57502.0,10961.0,845.0,0.0,-455.75,717.0,70.0,51.306749999999994,3.095416666666667
2017-01-10 05:00:00,33.06,60384.0,0.0,16507.75,59850.0,10260.0,2933.75,0.0,-1029.75,2348.0,-701.0,51.3827125,3.0945958333333334
2017-01-10 06:00:00,36.26,67715.5,0.0,15671.5,66506.0,8636.0,7331.5,0.0,-836.25,6656.0,-1624.0,51.458675,3.093775
2017-01-10 07:00:00,46.0,73790.0,8.25,14894.5,73784.0,7655.0,6074.5,8.25,-777.0,7278.0,-981.0,51.534637499999995,3.092954166666667
2017-01-10 08:00:00,59.89,77042.75,109.75,14094.25,77777.0,7590.0,3252.75,101.5,-800.25,3993.0,-65.0,51.6106,3.0921333333333334
2017-01-10 09:00:00,59.96,77361.25,658.75,13241.75,77208.0,7138.0,318.5,549.0,-852.5,-569.0,-452.0,51.6865625,3.0913125
2017-01-10 10:00:00,62.69,78230.5,1481.0,12227.25,76421.0,6543.0,869.25,822.25,-1014.5,-787.0,-595.0,51.762525,3.090491666666667
2017-01-10 11:00:00,66.82,78775.75,2129.0,10981.0,76140.0,6086.0,545.25,648.0,-1246.25,-281.0,-457.0,51.8384875,3.0896708333333334
2017-01-10 12:00:00,71.42,78452.75,2347.5,9742.25,74667.0,5458.0,-323.0,218.5,-1238.75,-1473.0,-628.0,51.91445,3.08885
2017-01-10 13:00:00,72.33,77553.75,2096.5,8942.0,73659.0,5615.0,-899.0,-251.0,-800.25,-1008.0,157.0,51.9904125,3.088029166666667
2017-01-10 14:00:00,69.5,76537.0,1420.5,8814.75,73031.0,5961.0,-1016.75,-676.0,-127.25,-628.0,346.0,52.066375,3.0872083333333333
2017-01-10 15:00:00,70.64,75761.25,569.5,8949.5,72236.0,5745.0,-775.75,-851.0,134.75,-795.0,-216.0,52.1423375,3.0863875000000003
2017-01-10 16:00:00,66.96,76567.0,68.25,9387.5,72787.0,6326.0,805.75,-501.25,438.0,551.0,581.0,52.2183,3.085566666666667
2017-01-10 17:00:00,88.38,80115.0,8.0,9967.0,75094.0,6761.0,3548.0,-60.25,579.5,2307.0,435.0,52.2942625,3.0847458333333333
2017-01-10 18:00:00,98.93,80239.0,8.0,10383.5,75309.0,6399.0,124.0,0.0,416.5,215.0,-362.0,52.370225,3.0839250000000002
2017-01-10 19:00:00,69.65,78230.0,0.0,10534.25,73566.0,6118.0,-2009.0,-8.0,150.75,-1743.0,-281.0,52.4461875,3.0831041666666668
2017-01-10 20:00:00,58.82,73419.0,0.0,10504.75,69091.0,7252.0,-4811.0,0.0,-29.5,-4475.0,1134.0,52.522149999999996,3.0822833333333337
2017-01-10 21:00:00,47.63,70216.0,0.0,10459.5,65114.0,7050.0,-3203.0,0.0,-45.25,-3977.0,-202.0,52.5981125,3.0814625
2017-01-10 22:00:00,40.08,68345.5,0.0,10567.75,60803.0,6510.0,-1870.5,0.0,108.25,-4311.0,-540.0,52.674075,3.0806416666666667
2017-01-10 23:00:00,38.06,63751.0,0.0,10912.25,56731.0,6457.0,-4594.5,0.0,344.5,-4072.0,-53.0,52.7500375,3.0798208333333337
2017-01-11 00:00:00,38.99,62034.75,0.0,12250.75,55613.0,7167.0,-1716.25,0.0,1338.5,-1118.0,710.0,52.826,3.079
2017-01-11 01:00:00,37.2,59621.75,0.0,13079.5,54669.0,7913.0,-2413.0,0.0,828.75,-944.0,746.0,52.81534583333333,3.0825500000000003
2017-01-11 02:00:00,34.03,58340.5,0.0,14339.25,52639.0,7878.0,-1281.25,0.0,1259.75,-2030.0,-35.0,52.80469166666667,3.0861
2017-01-11 03:00:00,34.78,58054.5,0.0,15906.25,53442.0,8039.0,-286.0,0.0,1567.0,803.0,161.0,52.7940375,3.0896500000000002
2017-01-11 04:00:00,32.7,59117.75,0.0,17730.75,55231.0,8326.0,1063.25,0.0,1824.5,1789.0,287.0,52.78338333333333,3.0932000000000004
2017-01-11 05:00:00,31.21,62422.5,0.0,19946.5,57865.0,8483.0,3304.75,0.0,2215.75,2634.0,157.0,52.772729166666664,3.09675
2017-01-11 06:00:00,37.2,69876.0,0.0,22366.5,65748.0,7434.0,7453.5,0.0,2420.0,7883.0,-1049.0,52.762075,3.1003000000000003
2017-01-11 07:00:00,49.97,75934.25,8.75,24889.5,71461.0,5518.0,6058.25,8.75,2523.0,5713.0,-1916.0,52.751420833333334,3.10385
2017-01-11 08:00:00,46.98,78590.5,146.5,27442.75,75776.0,6692.0,2656.25,137.75,2553.25,4315.0,1174.0,52.740766666666666,3.1074
2017-01-11 09:00:00,44.7,79160.75,798.75,29803.75,77888.0,7091.0,570.25,652.25,2361.0,2112.0,399.0,52.730112500000004,3.1109500000000003
2017-01-11 10:00:00,44.41,79956.75,1541.5,31678.25,79927.0,7422.0,796.0,742.75,1874.5,2039.0,331.0,52.719458333333336,3.1145
2017-01-11 11:00:00,41.06,80859.75,1954.25,33008.75,80491.0,7184.0,903.0,412.75,1330.5,564.0,-238.0,52.70880416666667,3.11805
2017-01-11 12:00:00,36.94,80427.0,1919.5,33950.0,81306.0,7561.0,-432.75,-34.75,941.25,815.0,377.0,52.698150000000005,3.1216
2017-01-11 13:00:00,34.09,79941.0,1599.5,34611.25,80713.0,7366.0,-486.0,-320.0,661.25,-593.0,-195.0,52.68749583333334,3.12515
2017-01-11 14:00:00,33.68,78962.5,1085.75,34838.0,78804.0,7388.0,-978.5,-513.75,226.75,-1909.0,22.0,52.67684166666667,3.1287000000000003
2017-01-11 15:00:00,33.64,78294.5,459.5,35035.0,77913.0,7578.0,-668.0,-626.25,197.0,-891.0,190.0,52.6661875,3.13225
2017-01-11 16:00:00,33.66,78828.75,59.25,35042.25,77823.0,7559.0,534.25,-400.25,7.25,-90.0,-19.0,52.65553333333334,3.1358
2017-01-11 17:00:00,38.53,82384.5,8.0,34717.0,80048.0,7435.0,3555.75,-51.25,-325.25,2225.0,-124.0,52.64487916666667,3.1393500000000003
2017-01-11 18:00:00,37.4,82382.25,8.0,34339.0,79743.0,7234.0,-2.25,0.0,-378.0,-305.0,-201.0,52.634225,3.1429
2017-01-11 19:00:00,37.07,80456.25,0.0,34069.25,78305.0,7136.0,-1926.0,-8.0,-269.75,-1438.0,-98.0,52.62357083333334,3.14645
2017-01-11 20:00:00,34.0,75707.25,0.0,33841.25,73063.0,7830.0,-4749.0,0.0,-228.0,-5242.0,694.0,52.61291666666667,3.1500000000000004
2017-01-11 21:00:00,31.83,71748.5,0.0,33826.0,69585.0,8273.0,-3958.75,0.0,-15.25,-3478.0,443.0,52.6022625,3.15355
2017-01-11 22:00:00,26.27,69884.75,0.0,33879.25,66818.0,8487.0,-1863.75,0.0,53.25,-2767.0,214.0,52.59160833333333,3.1571000000000002
2017-01-11 23:00:00,11.68,65193.5,0.0,33917.25,63582.0,9295.0,-4691.25,0.0,38.0,-3236.0,808.0,52.58095416666667,3.16065
2017-01-12 00:00:00,12.12,61455.0,0.0,33538.5,60901.0,9704.0,-3738.5,0.0,-378.75,-2681.0,409.0,52.5703,3.1642
2017-01-12 01:00:00,9.83,58966.25,0.0,33493.5,59533.0,10243.0,-2488.75,0.0,-45.0,-1368.0,539.0,52.548970833333335,3.1662
2017-01-12 02:00:00,9.02,57635.25,0.0,33424.25,59310.0,10797.0,-1331.0,0.0,-69.25,-223.0,554.0,52.52764166666667,3.1682
2017-01-12 03:00:00,9.27,57433.75,0.0,33426.5,59225.0,10743.0,-201.5,0.0,2.25,-85.0,-54.0,52.5063125,3.1702000000000004
2017-01-12 04:00:00,9.84,58754.5,0.0,33468.75,59903.0,10483.0,1320.75,0.0,42.25,678.0,-260.0,52.48498333333333,3.1722
2017-01-12 05:00:00,10.55,62080.75,0.0,33518.0,61913.0,10022.0,3326.25,0.0,49.25,2010.0,-461.0,52.46365416666667,3.1742
2017-01-12 06:00:00,28.29,70058.25,0.0,33440.5,68873.0,9127.0,7977.5,0.0,-77.5,6960.0,-895.0,52.442325000000004,3.1762
2017-01-12 07:00:00,40.02,76301.75,8.5,33079.25,75246.0,7114.0,6243.5,8.5,-361.25,6373.0,-2013.0,52.420995833333336,3.1782000000000004
2017-01-12 08:00:00,40.07,78711.25,126.25,32632.25,78655.0,7339.0,2409.5,117.75,-447.0,3409.0,225.0,52.39966666666667,3.1802
2017-01-12 09:00:00,38.2,79336.5,838.25,32380.0,79504.0,7717.0,625.25,712.0,-252.25,849.0,378.0,52.3783375,3.1822
2017-01-12 10:00:00,38.61,80543.25,1906.25,32159.25,79457.0,7506.0,1206.75,1068.0,-220.75,-47.0,-211.0,52.35700833333333,3.1842
2017-01-12 11:00:00,38.43,81266.0,2742.0,31918.75,80088.0,7916.0,722.75,835.75,-240.5,631.0,410.0,52.335679166666665,3.1862000000000004
2017-01-12 12:00:00,36.7,80614.75,3067.25,31447.25,79945.0,7645.0,-651.25,325.25,-471.5,-143.0,-271.0,52.314350000000005,3.1882
2017-01-12 13:00:00,39.61,79858.25,2749.5,30315.75,79559.0,8040.0,-756.5,-317.75,-1131.5,-386.0,395.0,52.29302083333334,3.1902
2017-01-12 14:00:00,40.05,78846.25,1892.75,28474.0,77648.0,8339.0,-1012.0,-856.75,-1841.75,-1911.0,299.0,52.27169166666667,3.1922
2017-01-12 15:00:00,45.32,78009.75,742.5,26385.25,76485.0,8620.0,-836.5,-1150.25,-2088.75,-1163.0,281.0,52.2503625,3.1942000000000004
2017-01-12 16:00:00,46.98,78470.0,86.75,24373.75,76686.0,8196.0,460.25,-655.75,-2011.5,201.0,-424.0,52.229033333333334,3.1962
2017-01-12 17:00:00,57.09,82312.5,8.0,22837.5,78104.0,7149.0,3842.5,-78.75,-1536.25,1418.0,-1047.0,52.207704166666666,3.1982
2017-01-12 18:00:00,57.13,82366.0,8.0,21588.25,78214.0,6733.0,53.5,0.0,-1249.25,110.0,-416.0,52.186375,3.2002
2017-01-12 19:00:00,57.05,80271.25,0.0,20477.25,77556.0,7136.0,-2094.75,-8.0,-1111.0,-658.0,403.0,52.16504583333333,3.2022000000000004
2017-01-12 20:00:00,45.01,75177.0,0.0,19485.75,74123.0,8081.0,-5094.25,0.0,-991.5,-3433.0,945.0,52.14371666666666,3.2042
2017-01-12 21:00:00,40.09,71034.75,0.0,18715.75,69655.0,8483.0,-4142.25,0.0,-770.0,-4468.0,402.0,52.1223875,3.2062
2017-01-12 22:00:00,37.89,69240.5,0.0,18209.5,66923.0,9005.0,-1794.25,0.0,-506.25,-2732.0,522.0,52.101058333333334,3.2082
2017-01-12 23:00:00,33.07,64729.0,0.0,18049.25,62933.0,9343.0,-4511.5,0.0,-160.25,-3990.0,338.0,52.07972916666667,3.2102000000000004
2017-01-13 00:00:00,35.19,62950.5,0.0,14305.0,54361.0,9235.0,-1778.5,0.0,-3744.25,-8572.0,-108.0,52.0584,3.2122
2017-01-13 01:00:00,33.44,60036.25,0.0,15436.75,52116.0,9658.0,-2914.25,0.0,1131.75,-2245.0,423.0,52.06552638888889,3.2127444444444446
2017-01-13 02:00:00,32.44,58724.75,0.0,17347.0,51006.0,9597.0,-1311.5,0.0,1910.25,-1110.0,-61.0,52.072652777777776,3.213288888888889
2017-01-13 03:00:00,29.8,58424.0,0.0,19113.0,51094.0,9800.0,-300.75,0.0,1766.0,88.0,203.0,52.07977916666667,3.2138333333333335
2017-01-13 04:00:00,29.25,59754.5,0.0,20524.5,54360.0,11108.0,1330.5,0.0,1411.5,3266.0,1308.0,52.08690555555555,3.214377777777778
2017-01-13 05:00:00,30.64,62725.25,0.0,22106.5,57325.0,10289.0,2970.75,0.0,1582.0,2965.0,-819.0,52.094031944444446,3.2149222222222225
2017-01-13 06:00:00,37.27,70525.5,0.0,23635.75,65356.0,10992.0,7800.25,0.0,1529.25,8031.0,703.0,52.10115833333333,3.215466666666667
2017-01-13 07:00:00,46.98,77339.75,8.5,24424.75,73017.0,10265.0,6814.25,8.5,789.0,7661.0,-727.0,52.10828472222222,3.2160111111111114
2017-01-13 08:00:00,45.5,80598.5,137.25,24862.0,76454.0,9624.0,3258.75,128.75,437.25,3437.0,-641.0,52.11541111111111,3.216555555555556
2017-01-13 09:00:00,45.48,81635.5,805.25,25682.5,78138.0,9460.0,1037.0,668.0,820.5,1684.0,-164.0,52.1225375,3.2171000000000003
2017-01-13 10:00:00,46.96,82703.5,1688.25,25948.75,77946.0,9844.0,1068.0,883.0,266.25,-192.0,384.0,52.129663888888885,3.2176444444444448
2017-01-13 11:00:00,46.7,83821.5,2360.0,25765.5,77746.0,9002.0,1118.0,671.75,-183.25,-200.0,-842.0,52.13679027777778,3.218188888888889
2017-01-13 12:00:00,43.07,82803.25,2677.5,25678.75,77403.0,8472.0,-1018.25,317.5,-86.75,-343.0,-530.0,52.14391666666666,3.2187333333333332
2017-01-13 13:00:00,42.06,81115.25,2502.0,25207.0,76042.0,9377.0,-1688.0,-175.5,-471.75,-1361.0,905.0,52.151043055555554,3.2192777777777777
2017-01-13 14:00:00,41.98,79461.5,1827.75,24270.25,73848.0,9183.0,-1653.75,-674.25,-936.75,-2194.0,-194.0,52.15816944444445,3.219822222222222
2017-01-13 15:00:00,43.03,78233.0,843.75,23240.75,72161.0,8727.0,-1228.5,-984.0,-1029.5,-1687.0,-456.0,52.16529583333333,3.2203666666666666
2017-01-13 16:00:00,44.87,79268.75,112.25,22489.75,71987.0,8204.0,1035.75,-731.5,-751.0,-174.0,-523.0,52.172422222222224,3.220911111111111
2017-01-13 17:00:00,48.72,83293.25,8.0,22447.75,74417.0,8439.0,4024.5,-104.25,-42.0,2430.0,235.0,52.17954861111111,3.2214555555555555
2017-01-13 18:00:00,45.17,83014.0,8.0,22826.0,73867.0,7688.0,-279.25,0.0,378.25,-550.0,-751.0,52.186675,3.222
2017-01-13 19:00:00,44.94,80336.75,0.0,22982.0,72656.0,8074.0,-2677.25,-8.0,156.0,-1211.0,386.0,52.193801388888886,3.2225444444444444
2017-01-13 20:00:00,39.94,75749.5,0.0,22877.75,69577.0,9201.0,-4587.25,0.0,-104.25,-3079.0,1127.0,52.20092777777778,3.223088888888889
2017-01-13 21:00:00,36.7,71934.5,0.0,22887.25,64811.0,8544.0,-3815.0,0.0,9.5,-4766.0,-657.0,52.20805416666666,3.2236333333333334
2017-01-13 22:00:00,33.99,70253.0,0.0,22917.75,62345.0,8270.0,-1681.5,0.0,30.5,-2466.0,-274.0,52.215180555555555,3.224177777777778
2017-01-13 23:00:00,30.99,65604.5,0.0,22875.0,60650.0,8321.0,-4648.5,0.0,-42.75,-1695.0,51.0,52.22230694444444,3.2247222222222223
2017-01-14 00:00:00,29.82,60265.25,0.0,21609.0,55589.0,9630.0,-5339.25,0.0,-1266.0,-5061.0,1309.0,52.22943333333333,3.2252666666666667
2017-01-14 01:00:00,28.98,57760.25,0.0,21839.0,54538.0,11216.0,-2505.0,0.0,230.0,-1051.0,1586.0,52.236559722222225,3.225811111111111
2017-01-14 02:00:00,28.64,56242.25,0.0,21888.5,53425.0,11592.0,-1518.0,0.0,49.5,-1113.0,376.0,52.24368611111111,3.2263555555555556
2017-01-14 03:00:00,28.5,55609.0,0.0,22142.75,53677.0,11833.0,-633.25,0.0,254.25,252.0,241.0,52.2508125,3.2269
2017-01-14 04:00:00,28.61,55712.5,0.0,22437.0,53755.0,11677.0,103.5,0.0,294.25,78.0,-156.0,52.25793888888889,3.2274444444444446
2017-01-14 05:00:00,28.05,56211.5,0.0,22410.5,54974.0,11849.0,499.0,0.0,-26.5,1219.0,172.0,52.26506527777778,3.227988888888889
2017-01-14 06:00:00,29.49,57703.5,0.0,22491.5,56501.0,11971.0,1492.0,0.0,81.0,1527.0,122.0,52.272191666666664,3.2285333333333335
2017-01-14 07:00:00,28.97,61705.75,8.5,22316.5,60278.0,12341.0,4002.25,8.5,-175.0,3777.0,370.0,52.27931805555556,3.229077777777778
2017-01-14 08:00:00,33.19,65507.75,136.5,21582.25,63941.0,10972.0,3802.0,128.0,-734.25,3663.0,-1369.0,52.28644444444444,3.2296222222222224
2017-01-14 09:00:00,36.78,68614.5,906.5,20960.25,65625.0,9133.0,3106.75,770.0,-622.0,1684.0,-1839.0,52.293570833333334,3.230166666666667
2017-01-14 10:00:00,39.81,70333.0,1958.0,20841.25,66672.0,8786.0,1718.5,1051.5,-119.0,1047.0,-347.0,52.30069722222222,3.2307111111111113
2017-01-14 11:00:00,40.05,71281.0,2666.0,21234.75,67725.0,8862.0,948.0,708.0,393.5,1053.0,76.0,52.30782361111111,3.2312555555555558
2017-01-14 12:00:00,36.47,70788.75,2885.0,21846.0,67705.0,8653.0,-492.25,219.0,611.25,-20.0,-209.0,52.314949999999996,3.2318
2017-01-14 13:00:00,34.76,69206.5,2597.25,22403.25,67210.0,9009.0,-1582.25,-287.75,557.25,-495.0,356.0,52.32207638888889,3.2323444444444442
2017-01-14 14:00:00,33.37,67600.75,1860.25,22624.25,65589.0,9791.0,-1605.75,-737.0,221.0,-1621.0,782.0,52.32920277777778,3.2328888888888887
2017-01-14 15:00:00,34.29,67610.0,859.0,22573.25,64039.0,9226.0,9.25,-1001.25,-51.0,-1550.0,-565.0,52.336329166666665,3.233433333333333
2017-01-14 16:00:00,38.54,69283.75,122.75,22529.0,64474.0,9156.0,1673.75,-736.25,-44.25,435.0,-70.0,52.34345555555556,3.2339777777777776
2017-01-14 17:00:00,41.97,72758.25,8.5,22585.25,67047.0,8271.0,3474.5,-114.25,56.25,2573.0,-885.0,52.35058194444444,3.234522222222222
2017-01-14 18:00:00,39.64,73027.25,8.0,22567.25,67275.0,7258.0,269.0,-0.5,-18.0,228.0,-1013.0,52.357708333333335,3.2350666666666665
2017-01-14 19:00:00,37.01,70547.25,0.0,22279.5,66812.0,7715.0,-2480.0,-8.0,-287.75,-463.0,457.0,52.36483472222222,3.235611111111111
2017-01-14 20:00:00,32.52,66485.0,0.0,21757.75,63090.0,9234.0,-4062.25,0.0,-521.75,-3722.0,1519.0,52.37196111111111,3.2361555555555555
2017-01-14 21:00:00,30.66,64084.25,0.0,21287.0,60657.0,9935.0,-2400.75,0.0,-470.75,-2433.0,701.0,52.3790875,3.2367
2017-01-14 22:00:00,30.25,63386.5,0.0,20763.25,59807.0,9280.0,-697.75,0.0,-523.75,-850.0,-655.0,52.38621388888889,3.2372444444444444
2017-01-14 23:00:00,29.55,59561.75,0.0,20097.25,58275.0,10749.0,-3824.75,0.0,-666.0,-1532.0,1469.0,52.393340277777774,3.237788888888889
2017-01-15 00:00:00,28.75,55618.25,0.0,18939.75,56166.0,11542.0,-3943.5,0.0,-1157.5,-2109.0,793.0,52.40046666666667,3.2383333333333333
2017-01-15 01:00:00,28.11,53067.75,0.0,18332.0,54258.0,11664.0,-2550.5,0.0,-607.75,-1908.0,122.0,52.40759305555556,3.2388777777777777
2017-01-15 02:00:00,26.03,51631.25,0.0,17728.5,53004.0,11296.0,-1436.5,0.0,-603.5,-1254.0,-368.0,52.414719444444444,3.239422222222222
2017-01-15 03:00:00,19.96,50927.75,0.0,17154.0,52215.0,11724.0,-703.5,0.0,-574.5,-789.0,428.0,52.421845833333336,3.2399666666666667
2017-01-15 04:00:00,22.93,50724.0,0.0,16420.0,51235.0,11773.0,-203.75,0.0,-734.0,-980.0,49.0,52.42897222222222,3.240511111111111
2017-01-15 05:00:00,22.8,50218.0,0.0,15445.5,50671.0,12218.0,-506.0,0.0,-974.5,-564.0,445.0,52.43609861111111,3.2410555555555556
2017-01-15 06:00:00,14.91,49607.5,0.0,14409.25,49845.0,12219.0,-610.5,0.0,-1036.25,-826.0,1.0,52.443225,3.2416
2017-01-15 07:00:00,20.37,52641.0,8.5,13201.25,51543.0,11917.0,3033.5,8.5,-1208.0,1698.0,-302.0,52.45035138888889,3.2421444444444445
2017-01-15 08:00:00,33.28,56258.0,160.5,11861.5,52261.0,10245.0,3617.0,152.0,-1339.75,718.0,-1672.0,52.457477777777775,3.242688888888889
2017-01-15 09:00:00,33.96,59798.5,1028.75,10628.0,53913.0,8792.0,3540.5,868.25,-1233.5,1652.0,-1453.0,52.46460416666667,3.2432333333333334
2017-01-15 10:00:00,35.98,62431.0,2233.0,9565.75,56384.0,8639.0,2632.5,1204.25,-1062.25,2471.0,-153.0,52.47173055555555,3.243777777777778
2017-01-15 11:00:00,44.65,64815.75,3108.0,8747.5,59223.0,8533.0,2384.75,875.0,-818.25,2839.0,-106.0,52.478856944444445,3.2443222222222223
