"MTU","Scheduled Generation [MW] (D) - Germany (DE)","Scheduled Consumption [MW] (D) - Germany (DE)"
"15.01.2018 20:00 - 15.01.2018 21:00 (CET/CEST)","79126",""
"15.01.2018 21:00 - 15.01.2018 22:00 (CET/CEST)","75237",""
"15.01.2018 22:00 - 15.01.2018 23:00 (CET/CEST)","72050",""
"15.01.2018 23:00 - 16.01.2018 00:00 (CET/CEST)","68363",""
"16.01.2018 00:00 - 16.01.2018 01:00 (CET/CEST)","65420",""
"16.01.2018 01:00 - 16.01.2018 02:00 (CET/CEST)","64567",""
"16.01.2018 02:00 - 16.01.2018 03:00 (CET/CEST)","63846",""
"16.01.2018 03:00 - 16.01.2018 04:00 (CET/CEST)","62314",""
"16.01.2018 04:00 - 16.01.2018 05:00 (CET/CEST)","62616",""
"16.01.2018 05:00 - 16.01.2018 06:00 (CET/CEST)","65050",""
"16.01.2018 06:00 - 16.01.2018 07:00 (CET/CEST)","70547",""
"16.01.2018 07:00 - 16.01.2018 08:00 (CET/CEST)","74770",""
"16.01.2018 08:00 - 16.01.2018 09:00 (CET/CEST)","78531",""
"16.01.2018 09:00 - 16.01.2018 10:00 (CET/CEST)","77896",""
"16.01.2018 10:00 - 16.01.2018 11:00 (CET/CEST)","78141",""
"16.01.2018 11:00 - 16.01.2018 12:00 (CET/CEST)","79625",""
"16.01.2018 12:00 - 16.01.2018 13:00 (CET/CEST)","79619",""
"16.01.2018 13:00 - 16.01.2018 14:00 (CET/CEST)","79304",""
"16.01.2018 14:00 - 16.01.2018 15:00 (CET/CEST)","77769",""
"16.01.2018 15:00 - 16.01.2018 16:00 (CET/CEST)","77269",""
"16.01.2018 16:00 - 16.01.2018 17:00 (CET/CEST)","77059",""
"16.01.2018 17:00 - 16.01.2018 18:00 (CET/CEST)","78342",""
"16.01.2018 18:00 - 16.01.2018 19:00 (CET/CEST)","78527",""
"16.01.2018 19:00 - 16.01.2018 20:00 (CET/CEST)","77768",""
"16.01.2018 20:00 - 16.01.2018 21:00 (CET/CEST)","73185",""
"16.01.2018 21:00 - 16.01.2018 22:00 (CET/CEST)","70620",""
"16.01.2018 22:00 - 16.01.2018 23:00 (CET/CEST)","68302",""
"16.01.2018 23:00 - 17.01.2018 00:00 (CET/CEST)","67348",""
"17.01.2018 00:00 - 17.01.2018 01:00 (CET/CEST)","64065",""
"17.01.2018 01:00 - 17.01.2018 02:00 (CET/CEST)","62086",""
"17.01.2018 02:00 - 17.01.2018 03:00 (CET/CEST)","61703",""
"17.01.2018 03:00 - 17.01.2018 04:00 (CET/CEST)","60372",""
"17.01.2018 04:00 - 17.01.2018 05:00 (CET/CEST)","60587",""
"17.01.2018 05:00 - 17.01.2018 06:00 (CET/CEST)","63710",""
"17.01.2018 06:00 - 17.01.2018 07:00 (CET/CEST)","69750",""
"17.01.2018 07:00 - 17.01.2018 08:00 (CET/CEST)","76260",""
"17.01.2018 08:00 - 17.01.2018 09:00 (CET/CEST)","78334",""
"17.01.2018 09:00 - 17.01.2018 10:00 (CET/CEST)","79585",""
"17.01.2018 10:00 - 17.01.2018 11:00 (CET/CEST)","80232",""
"17.01.2018 11:00 - 17.01.2018 12:00 (CET/CEST)","80299",""
"17.01.2018 12:00 - 17.01.2018 13:00 (CET/CEST)","81456",""
"17.01.2018 13:00 - 17.01.2018 14:00 (CET/CEST)","81684",""
"17.01.2018 14:00 - 17.01.2018 15:00 (CET/CEST)","80240",""
"17.01.2018 15:00 - 17.01.2018 16:00 (CET/CEST)","78017",""
"17.01.2018 16:00 - 17.01.2018 17:00 (CET/CEST)","77434",""
"17.01.2018 17:00 - 17.01.2018 18:00 (CET/CEST)","80343",""
"17.01.2018 18:00 - 17.01.2018 19:00 (CET/CEST)","80316",""
"17.01.2018 19:00 - 17.01.2018 20:00 (CET/CEST)","79257",""
"17.01.2018 20:00 - 17.01.2018 21:00 (CET/CEST)","76680",""
"17.01.2018 21:00 - 17.01.2018 22:00 (CET/CEST)","73605",""
"17.01.2018 22:00 - 17.01.2018 23:00 (CET/CEST)","71229",""
"17.01.2018 23:00 - 18.01.2018 00:00 (CET/CEST)","67395",""
"18.01.2018 00:00 - 18.01.2018 01:00 (CET/CEST)","64050",""
"18.01.2018 01:00 - 18.01.2018 02:00 (CET/CEST)","60859",""
"18.01.2018 02:00 - 18.01.2018 03:00 (CET/CEST)","59944",""
"18.01.2018 03:00 - 18.01.2018 04:00 (CET/CEST)","59440",""
"18.01.2018 04:00 - 18.01.2018 05:00 (CET/CEST)","59654",""
"18.01.2018 05:00 - 18.01.2018 06:00 (CET/CEST)","62544",""
"18.01.2018 06:00 - 18.01.2018 07:00 (CET/CEST)","68948",""
"18.01.2018 07:00 - 18.01.2018 08:00 (CET/CEST)","73961",""
"18.01.2018 08:00 - 18.01.2018 09:00 (CET/CEST)","77570",""
"18.01.2018 09:00 - 18.01.2018 10:00 (CET/CEST)","78970",""
"18.01.2018 10:00 - 18.01.2018 11:00 (CET/CEST)","79279",""
"18.01.2018 11:00 - 18.01.2018 12:00 (CET/CEST)","79597",""
"18.01.2018 12:00 - 18.01.2018 13:00 (CET/CEST)","80867",""
"18.01.2018 13:00 - 18.01.2018 14:00 (CET/CEST)","80967",""
"18.01.2018 14:00 - 18.01.2018 15:00 (CET/CEST)","80203",""
"18.01.2018 15:00 - 18.01.2018 16:00 (CET/CEST)","80398",""
"18.01.2018 16:00 - 18.01.2018 17:00 (CET/CEST)","79331",""
"18.01.2018 17:00 - 18.01.2018 18:00 (CET/CEST)","80166",""
"18.01.2018 18:00 - 18.01.2018 19:00 (CET/CEST)","80277",""
"18.01.2018 19:00 - 18.01.2018 20:00 (CET/CEST)","78277",""
"18.01.2018 20:00 - 18.01.2018 21:00 (CET/CEST)","73159",""
"18.01.2018 21:00 - 18.01.2018 22:00 (CET/CEST)","68818",""
"18.01.2018 22:00 - 18.01.2018 23:00 (CET/CEST)","65423",""
"18.01.2018 23:00 - 19.01.2018 00:00 (CET/CEST)","62368",""
"19.01.2018 00:00 - 19.01.2018 01:00 (CET/CEST)","59191",""
"19.01.2018 01:00 - 19.01.2018 02:00 (CET/CEST)","56946",""
"19.01.2018 02:00 - 19.01.2018 03:00 (CET/CEST)","55362",""
"19.01.2018 03:00 - 19.01.2018 04:00 (CET/CEST)","55066",""
"19.01.2018 04:00 - 19.01.2018 05:00 (CET/CEST)","55293",""
"19.01.2018 05:00 - 19.01.2018 06:00 (CET/CEST)","57651",""
"19.01.2018 06:00 - 19.01.2018 07:00 (CET/CEST)","63074",""
"19.01.2018 07:00 - 19.01.2018 08:00 (CET/CEST)","70239",""
"19.01.2018 08:00 - 19.01.2018 09:00 (CET/CEST)","73384",""
"19.01.2018 09:00 - 19.01.2018 10:00 (CET/CEST)","74937",""
"19.01.2018 10:00 - 19.01.2018 11:00 (CET/CEST)","75111",""
"19.01.2018 11:00 - 19.01.2018 12:00 (CET/CEST)","76767",""
"19.01.2018 12:00 - 19.01.2018 13:00 (CET/CEST)","76456",""
"19.01.2018 13:00 - 19.01.2018 14:00 (CET/CEST)","74857",""
"19.01.2018 14:00 - 19.01.2018 15:00 (CET/CEST)","72672",""
"19.01.2018 15:00 - 19.01.2018 16:00 (CET/CEST)","70469",""
"19.01.2018 16:00 - 19.01.2018 17:00 (CET/CEST)","69765",""
"19.01.2018 17:00 - 19.01.2018 18:00 (CET/CEST)","72705",""
"19.01.2018 18:00 - 19.01.2018 19:00 (CET/CEST)","73519",""
"19.01.2018 19:00 - 19.01.2018 20:00 (CET/CEST)","72735",""
"19.01.2018 20:00 - 19.01.2018 21:00 (CET/CEST)","69017",""
"19.01.2018 21:00 - 19.01.2018 22:00 (CET/CEST)","65532",""
"19.01.2018 22:00 - 19.01.2018 23:00 (CET/CEST)","63261",""
"19.01.2018 23:00 - 20.01.2018 00:00 (CET/CEST)","61134",""
"20.01.2018 00:00 - 20.01.2018 01:00 (CET/CEST)","56162",""
"20.01.2018 01:00 - 20.01.2018 02:00 (CET/CEST)","54835",""
"20.01.2018 02:00 - 20.01.2018 03:00 (CET/CEST)","54151",""
"20.01.2018 03:00 - 20.01.2018 04:00 (CET/CEST)","53782",""
"20.01.2018 04:00 - 20.01.2018 05:00 (CET/CEST)","53870",""
"20.01.2018 05:00 - 20.01.2018 06:00 (CET/CEST)","54572",""
"20.01.2018 06:00 - 20.01.2018 07:00 (CET/CEST)","55853",""
"20.01.2018 07:00 - 20.01.2018 08:00 (CET/CEST)","57517",""
"20.01.2018 08:00 - 20.01.2018 09:00 (CET/CEST)","59463",""
"20.01.2018 09:00 - 20.01.2018 10:00 (CET/CEST)","62061",""
"20.01.2018 10:00 - 20.01.2018 11:00 (CET/CEST)","63258",""
"20.01.2018 11:00 - 20.01.2018 12:00 (CET/CEST)","63397",""
"20.01.2018 12:00 - 20.01.2018 13:00 (CET/CEST)","63083",""
"20.01.2018 13:00 - 20.01.2018 14:00 (CET/CEST)","60982",""
"20.01.2018 14:00 - 20.01.2018 15:00 (CET/CEST)","58017",""
"20.01.2018 15:00 - 20.01.2018 16:00 (CET/CEST)","55184",""
"20.01.2018 16:00 - 20.01.2018 17:00 (CET/CEST)","55489",""
"20.01.2018 17:00 - 20.01.2018 18:00 (CET/CEST)","57832",""
"20.01.2018 18:00 - 20.01.2018 19:00 (CET/CEST)","58519",""
"20.01.2018 19:00 - 20.01.2018 20:00 (CET/CEST)","58476",""
"20.01.2018 20:00 - 20.01.2018 21:00 (CET/CEST)","54906",""
"20.01.2018 21:00 - 20.01.2018 22:00 (CET/CEST)","51321",""
"20.01.2018 22:00 - 20.01.2018 23:00 (CET/CEST)","50121",""
"20.01.2018 23:00 - 21.01.2018 00:00 (CET/CEST)","49426",""
"21.01.2018 00:00 - 21.01.2018 01:00 (CET/CEST)","48042",""
"21.01.2018 01:00 - 21.01.2018 02:00 (CET/CEST)","47061",""
"21.01.2018 02:00 - 21.01.2018 03:00 (CET/CEST)","46883",""
"21.01.2018 03:00 - 21.01.2018 04:00 (CET/CEST)","46776",""
"21.01.2018 04:00 - 21.01.2018 05:00 (CET/CEST)","46754",""
"21.01.2018 05:00 - 21.01.2018 06:00 (CET/CEST)","47832",""
"21.01.2018 06:00 - 21.01.2018 07:00 (CET/CEST)","48329",""
"21.01.2018 07:00 - 21.01.2018 08:00 (CET/CEST)","49067",""
"21.01.2018 08:00 - 21.01.2018 09:00 (CET/CEST)","50477",""
"21.01.2018 09:00 - 21.01.2018 10:00 (CET/CEST)","51642",""
"21.01.2018 10:00 - 21.01.2018 11:00 (CET/CEST)","53416",""
"21.01.2018 11:00 - 21.01.2018 12:00 (CET/CEST)","55334",""
"21.01.2018 12:00 - 21.01.2018 13:00 (CET/CEST)","55932",""
"21.01.2018 13:00 - 21.01.2018 14:00 (CET/CEST)","53546",""
"21.01.2018 14:00 - 21.01.2018 15:00 (CET/CEST)","50908",""
"21.01.2018 15:00 - 21.01.2018 16:00 (CET/CEST)","49006",""
"21.01.2018 16:00 - 21.01.2018 17:00 (CET/CEST)","48708",""
"21.01.2018 17:00 - 21.01.2018 18:00 (CET/CEST)","53615",""
"21.01.2018 18:00 - 21.01.2018 19:00 (CET/CEST)","55553",""
"21.01.2018 19:00 - 21.01.2018 20:00 (CET/CEST)","55162",""
"21.01.2018 20:00 - 21.01.2018 21:00 (CET/CEST)","53183",""
"21.01.2018 21:00 - 21.01.2018 22:00 (CET/CEST)","53042",""
"21.01.2018 22:00 - 21.01.2018 23:00 (CET/CEST)","53537",""
"21.01.2018 23:00 - 22.01.2018 00:00 (CET/CEST)","53823",""
"22.01.2018 00:00 - 22.01.2018 01:00 (CET/CEST)","50911",""
"22.01.2018 01:00 - 22.01.2018 02:00 (CET/CEST)","50370",""
"22.01.2018 02:00 - 22.01.2018 03:00 (CET/CEST)","50198",""
"22.01.2018 03:00 - 22.01.2018 04:00 (CET/CEST)","50500",""
"22.01.2018 04:00 - 22.01.2018 05:00 (CET/CEST)","53343",""
"22.01.2018 05:00 - 22.01.2018 06:00 (CET/CEST)","57585",""
"22.01.2018 06:00 - 22.01.2018 07:00 (CET/CEST)","64793",""
"22.01.2018 07:00 - 22.01.2018 08:00 (CET/CEST)","70576",""
"22.01.2018 08:00 - 22.01.2018 09:00 (CET/CEST)","74982",""
"22.01.2018 09:00 - 22.01.2018 10:00 (CET/CEST)","75099",""
"22.01.2018 10:00 - 22.01.2018 11:00 (CET/CEST)","74955",""
"22.01.2018 11:00 - 22.01.2018 12:00 (CET/CEST)","73479",""
"22.01.2018 12:00 - 22.01.2018 13:00 (CET/CEST)","73136",""
"22.01.2018 13:00 - 22.01.2018 14:00 (CET/CEST)","71423",""
"22.01.2018 14:00 - 22.01.2018 15:00 (CET/CEST)","69552",""
"22.01.2018 15:00 - 22.01.2018 16:00 (CET/CEST)","67493",""
"22.01.2018 16:00 - 22.01.2018 17:00 (CET/CEST)","68399",""
"22.01.2018 17:00 - 22.01.2018 18:00 (CET/CEST)","70916",""
"22.01.2018 18:00 - 22.01.2018 19:00 (CET/CEST)","71761",""
"22.01.2018 19:00 - 22.01.2018 20:00 (CET/CEST)","71946",""
"22.01.2018 20:00 - 22.01.2018 21:00 (CET/CEST)","67980",""
"22.01.2018 21:00 - 22.01.2018 22:00 (CET/CEST)","64158",""
"22.01.2018 22:00 - 22.01.2018 23:00 (CET/CEST)","61912",""
"22.01.2018 23:00 - 23.01.2018 00:00 (CET/CEST)","58968",""
"23.01.2018 00:00 - 23.01.2018 01:00 (CET/CEST)","54567",""
"23.01.2018 01:00 - 23.01.2018 02:00 (CET/CEST)","52739",""
"23.01.2018 02:00 - 23.01.2018 03:00 (CET/CEST)","51662",""
"23.01.2018 03:00 - 23.01.2018 04:00 (CET/CEST)","50876",""
"23.01.2018 04:00 - 23.01.2018 05:00 (CET/CEST)","50927",""
"23.01.2018 05:00 - 23.01.2018 06:00 (CET/CEST)","54018",""
"23.01.2018 06:00 - 23.01.2018 07:00 (CET/CEST)","60121",""
"23.01.2018 07:00 - 23.01.2018 08:00 (CET/CEST)","67285",""
"23.01.2018 08:00 - 23.01.2018 09:00 (CET/CEST)","70417",""
"23.01.2018 09:00 - 23.01.2018 10:00 (CET/CEST)","71278",""
"23.01.2018 10:00 - 23.01.2018 11:00 (CET/CEST)","72140",""
"23.01.2018 11:00 - 23.01.2018 12:00 (CET/CEST)","72972",""
"23.01.2018 12:00 - 23.01.2018 13:00 (CET/CEST)","73184",""
"23.01.2018 13:00 - 23.01.2018 14:00 (CET/CEST)","72525",""
"23.01.2018 14:00 - 23.01.2018 15:00 (CET/CEST)","71336",""
"23.01.2018 15:00 - 23.01.2018 16:00 (CET/CEST)","70772",""
"23.01.2018 16:00 - 23.01.2018 17:00 (CET/CEST)","71045",""
"23.01.2018 17:00 - 23.01.2018 18:00 (CET/CEST)","74309",""
"23.01.2018 18:00 - 23.01.2018 19:00 (CET/CEST)","77433",""
"23.01.2018 19:00 - 23.01.2018 20:00 (CET/CEST)","78326",""
"23.01.2018 20:00 - 23.01.2018 21:00 (CET/CEST)","74677",""
"23.01.2018 21:00 - 23.01.2018 22:00 (CET/CEST)","72347",""
"23.01.2018 22:00 - 23.01.2018 23:00 (CET/CEST)","71062",""
"23.01.2018 23:00 - 24.01.2018 00:00 (CET/CEST)","68740",""
"24.01.2018 00:00 - 24.01.2018 01:00 (CET/CEST)","62318",""
"24.01.2018 01:00 - 24.01.2018 02:00 (CET/CEST)","60302",""
"24.01.2018 02:00 - 24.01.2018 03:00 (CET/CEST)","58970",""
"24.01.2018 03:00 - 24.01.2018 04:00 (CET/CEST)","57740",""
"24.01.2018 04:00 - 24.01.2018 05:00 (CET/CEST)","58462",""
"24.01.2018 05:00 - 24.01.2018 06:00 (CET/CEST)","61111",""
"24.01.2018 06:00 - 24.01.2018 07:00 (CET/CEST)","67084",""
"24.01.2018 07:00 - 24.01.2018 08:00 (CET/CEST)","72866",""
"24.01.2018 08:00 - 24.01.2018 09:00 (CET/CEST)","76377",""
"24.01.2018 09:00 - 24.01.2018 10:00 (CET/CEST)","76962",""
"24.01.2018 10:00 - 24.01.2018 11:00 (CET/CEST)","78339",""
"24.01.2018 11:00 - 24.01.2018 12:00 (CET/CEST)","79146",""
"24.01.2018 12:00 - 24.01.2018 13:00 (CET/CEST)","78542",""
"24.01.2018 13:00 - 24.01.2018 14:00 (CET/CEST)","78012",""
"24.01.2018 14:00 - 24.01.2018 15:00 (CET/CEST)","77420",""
"24.01.2018 15:00 - 24.01.2018 16:00 (CET/CEST)","76506",""
"24.01.2018 16:00 - 24.01.2018 17:00 (CET/CEST)","75955",""
"24.01.2018 17:00 - 24.01.2018 18:00 (CET/CEST)","77910",""
"24.01.2018 18:00 - 24.01.2018 19:00 (CET/CEST)","78502",""
"24.01.2018 19:00 - 24.01.2018 20:00 (CET/CEST)","78488",""
"24.01.2018 20:00 - 24.01.2018 21:00 (CET/CEST)","76022",""
"24.01.2018 21:00 - 24.01.2018 22:00 (CET/CEST)","73379",""
"24.01.2018 22:00 - 24.01.2018 23:00 (CET/CEST)","70887",""
"24.01.2018 23:00 - 25.01.2018 00:00 (CET/CEST)","67043",""
"25.01.2018 00:00 - 25.01.2018 01:00 (CET/CEST)","63492",""
"25.01.2018 01:00 - 25.01.2018 02:00 (CET/CEST)","61435",""
"25.01.2018 02:00 - 25.01.2018 03:00 (CET/CEST)","59468",""
"25.01.2018 03:00 - 25.01.2018 04:00 (CET/CEST)","58199",""
"25.01.2018 04:00 - 25.01.2018 05:00 (CET/CEST)","57268",""
"25.01.2018 05:00 - 25.01.2018 06:00 (CET/CEST)","60943",""
"25.01.2018 06:00 - 25.01.2018 07:00 (CET/CEST)","67170",""
"25.01.2018 07:00 - 25.01.2018 08:00 (CET/CEST)","73377",""
"25.01.2018 08:00 - 25.01.2018 09:00 (CET/CEST)","75598",""
"25.01.2018 09:00 - 25.01.2018 10:00 (CET/CEST)","76858",""
"25.01.2018 10:00 - 25.01.2018 11:00 (CET/CEST)","77551",""
"25.01.2018 11:00 - 25.01.2018 12:00 (CET/CEST)","77521",""
"25.01.2018 12:00 - 25.01.2018 13:00 (CET/CEST)","77051",""
"25.01.2018 13:00 - 25.01.2018 14:00 (CET/CEST)","75265",""
"25.01.2018 14:00 - 25.01.2018 15:00 (CET/CEST)","72453",""
"25.01.2018 15:00 - 25.01.2018 16:00 (CET/CEST)","69879",""
"25.01.2018 16:00 - 25.01.2018 17:00 (CET/CEST)","69010",""
"25.01.2018 17:00 - 25.01.2018 18:00 (CET/CEST)","70891",""
"25.01.2018 18:00 - 25.01.2018 19:00 (CET/CEST)","71908",""
"25.01.2018 19:00 - 25.01.2018 20:00 (CET/CEST)","71418",""
"25.01.2018 20:00 - 25.01.2018 21:00 (CET/CEST)","68236",""
"25.01.2018 21:00 - 25.01.2018 22:00 (CET/CEST)","62471",""
"25.01.2018 22:00 - 25.01.2018 23:00 (CET/CEST)","59965",""
"25.01.2018 23:00 - 26.01.2018 00:00 (CET/CEST)","56264",""
"26.01.2018 00:00 - 26.01.2018 01:00 (CET/CEST)","53793",""
"26.01.2018 01:00 - 26.01.2018 02:00 (CET/CEST)","50676",""
"26.01.2018 02:00 - 26.01.2018 03:00 (CET/CEST)","49887",""
"26.01.2018 03:00 - 26.01.2018 04:00 (CET/CEST)","48849",""
"26.01.2018 04:00 - 26.01.2018 05:00 (CET/CEST)","48726",""
"26.01.2018 05:00 - 26.01.2018 06:00 (CET/CEST)","51962",""
"26.01.2018 06:00 - 26.01.2018 07:00 (CET/CEST)","58150",""
"26.01.2018 07:00 - 26.01.2018 08:00 (CET/CEST)","63863",""
"26.01.2018 08:00 - 26.01.2018 09:00 (CET/CEST)","68172",""
"26.01.2018 09:00 - 26.01.2018 10:00 (CET/CEST)","68949",""
"26.01.2018 10:00 - 26.01.2018 11:00 (CET/CEST)","68243",""
"26.01.2018 11:00 - 26.01.2018 12:00 (CET/CEST)","69095",""
"26.01.2018 12:00 - 26.01.2018 13:00 (CET/CEST)","69013",""
"26.01.2018 13:00 - 26.01.2018 14:00 (CET/CEST)","66764",""
"26.01.2018 14:00 - 26.01.2018 15:00 (CET/CEST)","64585",""
"26.01.2018 15:00 - 26.01.2018 16:00 (CET/CEST)","63070",""
"26.01.2018 16:00 - 26.01.2018 17:00 (CET/CEST)","62230",""
"26.01.2018 17:00 - 26.01.2018 18:00 (CET/CEST)","64772",""
"26.01.2018 18:00 - 26.01.2018 19:00 (CET/CEST)","66372",""
"26.01.2018 19:00 - 26.01.2018 20:00 (CET/CEST)","65663",""
"26.01.2018 20:00 - 26.01.2018 21:00 (CET/CEST)","61422",""
"26.01.2018 21:00 - 26.01.2018 22:00 (CET/CEST)","57265",""
"26.01.2018 22:00 - 26.01.2018 23:00 (CET/CEST)","54775",""
"26.01.2018 23:00 - 27.01.2018 00:00 (CET/CEST)","52609",""
"27.01.2018 00:00 - 27.01.2018 01:00 (CET/CEST)","47963",""
"27.01.2018 01:00 - 27.01.2018 02:00 (CET/CEST)","46987",""
"27.01.2018 02:00 - 27.01.2018 03:00 (CET/CEST)","46563",""
"27.01.2018 03:00 - 27.01.2018 04:00 (CET/CEST)","46192",""
"27.01.2018 04:00 - 27.01.2018 05:00 (CET/CEST)","45673",""
"27.01.2018 05:00 - 27.01.2018 06:00 (CET/CEST)","46170",""
"27.01.2018 06:00 - 27.01.2018 07:00 (CET/CEST)","48425",""
"27.01.2018 07:00 - 27.01.2018 08:00 (CET/CEST)","50847",""
"27.01.2018 08:00 - 27.01.2018 09:00 (CET/CEST)","53829",""
"27.01.2018 09:00 - 27.01.2018 10:00 (CET/CEST)","58151",""
"27.01.2018 10:00 - 27.01.2018 11:00 (CET/CEST)","60908",""
"27.01.2018 11:00 - 27.01.2018 12:00 (CET/CEST)","62814",""
"27.01.2018 12:00 - 27.01.2018 13:00 (CET/CEST)","62420",""
"27.01.2018 13:00 - 27.01.2018 14:00 (CET/CEST)","62369",""
"27.01.2018 14:00 - 27.01.2018 15:00 (CET/CEST)","60795",""
"27.01.2018 15:00 - 27.01.2018 16:00 (CET/CEST)","59280",""
"27.01.2018 16:00 - 27.01.2018 17:00 (CET/CEST)","59741",""
"27.01.2018 17:00 - 27.01.2018 18:00 (CET/CEST)","63552",""
"27.01.2018 18:00 - 27.01.2018 19:00 (CET/CEST)","66860",""
"27.01.2018 19:00 - 27.01.2018 20:00 (CET/CEST)","67396",""
"27.01.2018 20:00 - 27.01.2018 21:00 (CET/CEST)","65581",""
"27.01.2018 21:00 - 27.01.2018 22:00 (CET/CEST)","63162",""
"27.01.2018 22:00 - 27.01.2018 23:00 (CET/CEST)","62631",""
"27.01.2018 23:00 - 28.01.2018 00:00 (CET/CEST)","59877",""
"28.01.2018 00:00 - 28.01.2018 01:00 (CET/CEST)","56693",""
"28.01.2018 01:00 - 28.01.2018 02:00 (CET/CEST)","55626",""
"28.01.2018 02:00 - 28.01.2018 03:00 (CET/CEST)","55558",""
"28.01.2018 03:00 - 28.01.2018 04:00 (CET/CEST)","55500",""
"28.01.2018 04:00 - 28.01.2018 05:00 (CET/CEST)","55414",""
"28.01.2018 05:00 - 28.01.2018 06:00 (CET/CEST)","55866",""
"28.01.2018 06:00 - 28.01.2018 07:00 (CET/CEST)","55785",""
"28.01.2018 07:00 - 28.01.2018 08:00 (CET/CEST)","57224",""
"28.01.2018 08:00 - 28.01.2018 09:00 (CET/CEST)","58800",""
"28.01.2018 09:00 - 28.01.2018 10:00 (CET/CEST)","61771",""
"28.01.2018 10:00 - 28.01.2018 11:00 (CET/CEST)","63970",""
"28.01.2018 11:00 - 28.01.2018 12:00 (CET/CEST)","66454",""
"28.01.2018 12:00 - 28.01.2018 13:00 (CET/CEST)","66914",""
"28.01.2018 13:00 - 28.01.2018 14:00 (CET/CEST)","64097",""
"28.01.2018 14:00 - 28.01.2018 15:00 (CET/CEST)","61663",""
"28.01.2018 15:00 - 28.01.2018 16:00 (CET/CEST)","61590",""
"28.01.2018 16:00 - 28.01.2018 17:00 (CET/CEST)","63135",""
"28.01.2018 17:00 - 28.01.2018 18:00 (CET/CEST)","67168",""
"28.01.2018 18:00 - 28.01.2018 19:00 (CET/CEST)","68934",""
"28.01.2018 19:00 - 28.01.2018 20:00 (CET/CEST)","67687",""
"28.01.2018 20:00 - 28.01.2018 21:00 (CET/CEST)","65326",""
"28.01.2018 21:00 - 28.01.2018 22:00 (CET/CEST)","64397",""
"28.01.2018 22:00 - 28.01.2018 23:00 (CET/CEST)","63862",""
"28.01.2018 23:00 - 29.01.2018 00:00 (CET/CEST)","61052",""
"29.01.2018 00:00 - 29.01.2018 01:00 (CET/CEST)","59761",""
"29.01.2018 01:00 - 29.01.2018 02:00 (CET/CEST)","59005",""
"29.01.2018 02:00 - 29.01.2018 03:00 (CET/CEST)","58223",""
"29.01.2018 03:00 - 29.01.2018 04:00 (CET/CEST)","58659",""
"29.01.2018 04:00 - 29.01.2018 05:00 (CET/CEST)","59742",""
"29.01.2018 05:00 - 29.01.2018 06:00 (CET/CEST)","62912",""
"29.01.2018 06:00 - 29.01.2018 07:00 (CET/CEST)","70702",""
"29.01.2018 07:00 - 29.01.2018 08:00 (CET/CEST)","76613",""
"29.01.2018 08:00 - 29.01.2018 09:00 (CET/CEST)","80767",""
"29.01.2018 09:00 - 29.01.2018 10:00 (CET/CEST)","81913",""
"29.01.2018 10:00 - 29.01.2018 11:00 (CET/CEST)","81903",""
"29.01.2018 11:00 - 29.01.2018 12:00 (CET/CEST)","82491",""
"29.01.2018 12:00 - 29.01.2018 13:00 (CET/CEST)","82748",""
"29.01.2018 13:00 - 29.01.2018 14:00 (CET/CEST)","81618",""
"29.01.2018 14:00 - 29.01.2018 15:00 (CET/CEST)","79743",""
"29.01.2018 15:00 - 29.01.2018 16:00 (CET/CEST)","78087",""
"29.01.2018 16:00 - 29.01.2018 17:00 (CET/CEST)","78658",""
"29.01.2018 17:00 - 29.01.2018 18:00 (CET/CEST)","79877",""
"29.01.2018 18:00 - 29.01.2018 19:00 (CET/CEST)","80493",""
"29.01.2018 19:00 - 29.01.2018 20:00 (CET/CEST)","80036",""
"29.01.2018 20:00 - 29.01.2018 21:00 (CET/CEST)","76411",""
"29.01.2018 21:00 - 29.01.2018 22:00 (CET/CEST)","73232",""
"29.01.2018 22:00 - 29.01.2018 23:00 (CET/CEST)","69781",""
"29.01.2018 23:00 - 30.01.2018 00:00 (CET/CEST)","65401",""
"30.01.2018 00:00 - 30.01.2018 01:00 (CET/CEST)","66020",""
"30.01.2018 01:00 - 30.01.2018 02:00 (CET/CEST)","63920",""
"30.01.2018 02:00 - 30.01.2018 03:00 (CET/CEST)","62836",""
"30.01.2018 03:00 - 30.01.2018 04:00 (CET/CEST)","61705",""
"30.01.2018 04:00 - 30.01.2018 05:00 (CET/CEST)","62488",""
"30.01.2018 05:00 - 30.01.2018 06:00 (CET/CEST)","64689",""
"30.01.2018 06:00 - 30.01.2018 07:00 (CET/CEST)","68600",""
"30.01.2018 07:00 - 30.01.2018 08:00 (CET/CEST)","74305",""
"30.01.2018 08:00 - 30.01.2018 09:00 (CET/CEST)","77189",""
"30.01.2018 09:00 - 30.01.2018 10:00 (CET/CEST)","77228",""
"30.01.2018 10:00 - 30.01.2018 11:00 (CET/CEST)","78632",""
"30.01.2018 11:00 - 30.01.2018 12:00 (CET/CEST)","79595",""
"30.01.2018 12:00 - 30.01.2018 13:00 (CET/CEST)","80275",""
"30.01.2018 13:00 - 30.01.2018 14:00 (CET/CEST)","78730",""
"30.01.2018 14:00 - 30.01.2018 15:00 (CET/CEST)","75153",""
"30.01.2018 15:00 - 30.01.2018 16:00 (CET/CEST)","71343",""
"30.01.2018 16:00 - 30.01.2018 17:00 (CET/CEST)","68531",""
