"MTU","Scheduled Generation [MW] (D) - Germany (DE)","Scheduled Consumption [MW] (D) - Germany (DE)"
"14.04.2017 22:00 - 14.04.2017 23:00 (CET/CEST)","47745",""
"14.04.2017 23:00 - 15.04.2017 00:00 (CET/CEST)","46204",""
"15.04.2017 00:00 - 15.04.2017 01:00 (CET/CEST)","45680",""
"15.04.2017 01:00 - 15.04.2017 02:00 (CET/CEST)","45173",""
"15.04.2017 02:00 - 15.04.2017 03:00 (CET/CEST)","45706",""
"15.04.2017 03:00 - 15.04.2017 04:00 (CET/CEST)","45648",""
"15.04.2017 04:00 - 15.04.2017 05:00 (CET/CEST)","46134",""
"15.04.2017 05:00 - 15.04.2017 06:00 (CET/CEST)","46817",""
"15.04.2017 06:00 - 15.04.2017 07:00 (CET/CEST)","48701",""
"15.04.2017 07:00 - 15.04.2017 08:00 (CET/CEST)","51744",""
"15.04.2017 08:00 - 15.04.2017 09:00 (CET/CEST)","57074",""
"15.04.2017 09:00 - 15.04.2017 10:00 (CET/CEST)","60585",""
"15.04.2017 10:00 - 15.04.2017 11:00 (CET/CEST)","61987",""
"15.04.2017 11:00 - 15.04.2017 12:00 (CET/CEST)","62868",""
"15.04.2017 12:00 - 15.04.2017 13:00 (CET/CEST)","62418",""
"15.04.2017 13:00 - 15.04.2017 14:00 (CET/CEST)","61648",""
"15.04.2017 14:00 - 15.04.2017 15:00 (CET/CEST)","60504",""
"15.04.2017 15:00 - 15.04.2017 16:00 (CET/CEST)","60490",""
"15.04.2017 16:00 - 15.04.2017 17:00 (CET/CEST)","59934",""
"15.04.2017 17:00 - 15.04.2017 18:00 (CET/CEST)","59142",""
"15.04.2017 18:00 - 15.04.2017 19:00 (CET/CEST)","60283",""
"15.04.2017 19:00 - 15.04.2017 20:00 (CET/CEST)","60625",""
"15.04.2017 20:00 - 15.04.2017 21:00 (CET/CEST)","58500",""
"15.04.2017 21:00 - 15.04.2017 22:00 (CET/CEST)","56436",""
"15.04.2017 22:00 - 15.04.2017 23:00 (CET/CEST)","54865",""
"15.04.2017 23:00 - 16.04.2017 00:00 (CET/CEST)","52053",""
"16.04.2017 00:00 - 16.04.2017 01:00 (CET/CEST)","48524",""
"16.04.2017 01:00 - 16.04.2017 02:00 (CET/CEST)","46441",""
"16.04.2017 02:00 - 16.04.2017 03:00 (CET/CEST)","45974",""
"16.04.2017 03:00 - 16.04.2017 04:00 (CET/CEST)","45318",""
"16.04.2017 04:00 - 16.04.2017 05:00 (CET/CEST)","44556",""
"16.04.2017 05:00 - 16.04.2017 06:00 (CET/CEST)","44910",""
"16.04.2017 06:00 - 16.04.2017 07:00 (CET/CEST)","43489",""
"16.04.2017 07:00 - 16.04.2017 08:00 (CET/CEST)","45086",""
"16.04.2017 08:00 - 16.04.2017 09:00 (CET/CEST)","48989",""
"16.04.2017 09:00 - 16.04.2017 10:00 (CET/CEST)","51812",""
"16.04.2017 10:00 - 16.04.2017 11:00 (CET/CEST)","53928",""
"16.04.2017 11:00 - 16.04.2017 12:00 (CET/CEST)","55042",""
"16.04.2017 12:00 - 16.04.2017 13:00 (CET/CEST)","55774",""
"16.04.2017 13:00 - 16.04.2017 14:00 (CET/CEST)","52955",""
"16.04.2017 14:00 - 16.04.2017 15:00 (CET/CEST)","51440",""
"16.04.2017 15:00 - 16.04.2017 16:00 (CET/CEST)","49867",""
"16.04.2017 16:00 - 16.04.2017 17:00 (CET/CEST)","48097",""
"16.04.2017 17:00 - 16.04.2017 18:00 (CET/CEST)","47171",""
"16.04.2017 18:00 - 16.04.2017 19:00 (CET/CEST)","45739",""
"16.04.2017 19:00 - 16.04.2017 20:00 (CET/CEST)","47328",""
"16.04.2017 20:00 - 16.04.2017 21:00 (CET/CEST)","46879",""
"16.04.2017 21:00 - 16.04.2017 22:00 (CET/CEST)","46947",""
"16.04.2017 22:00 - 16.04.2017 23:00 (CET/CEST)","47335",""
"16.04.2017 23:00 - 17.04.2017 00:00 (CET/CEST)","45147",""
"17.04.2017 00:00 - 17.04.2017 01:00 (CET/CEST)","40440",""
"17.04.2017 01:00 - 17.04.2017 02:00 (CET/CEST)","39925",""
"17.04.2017 02:00 - 17.04.2017 03:00 (CET/CEST)","39790",""
"17.04.2017 03:00 - 17.04.2017 04:00 (CET/CEST)","39532",""
"17.04.2017 04:00 - 17.04.2017 05:00 (CET/CEST)","38281",""
"17.04.2017 05:00 - 17.04.2017 06:00 (CET/CEST)","38985",""
"17.04.2017 06:00 - 17.04.2017 07:00 (CET/CEST)","39544",""
"17.04.2017 07:00 - 17.04.2017 08:00 (CET/CEST)","41884",""
"17.04.2017 08:00 - 17.04.2017 09:00 (CET/CEST)","45813",""
"17.04.2017 09:00 - 17.04.2017 10:00 (CET/CEST)","49732",""
"17.04.2017 10:00 - 17.04.2017 11:00 (CET/CEST)","53486",""
"17.04.2017 11:00 - 17.04.2017 12:00 (CET/CEST)","55927",""
"17.04.2017 12:00 - 17.04.2017 13:00 (CET/CEST)","56952",""
"17.04.2017 13:00 - 17.04.2017 14:00 (CET/CEST)","53991",""
"17.04.2017 14:00 - 17.04.2017 15:00 (CET/CEST)","52581",""
"17.04.2017 15:00 - 17.04.2017 16:00 (CET/CEST)","51282",""
"17.04.2017 16:00 - 17.04.2017 17:00 (CET/CEST)","50561",""
"17.04.2017 17:00 - 17.04.2017 18:00 (CET/CEST)","50157",""
"17.04.2017 18:00 - 17.04.2017 19:00 (CET/CEST)","49879",""
"17.04.2017 19:00 - 17.04.2017 20:00 (CET/CEST)","48349",""
"17.04.2017 20:00 - 17.04.2017 21:00 (CET/CEST)","47617",""
"17.04.2017 21:00 - 17.04.2017 22:00 (CET/CEST)","46976",""
"17.04.2017 22:00 - 17.04.2017 23:00 (CET/CEST)","46711",""
"17.04.2017 23:00 - 18.04.2017 00:00 (CET/CEST)","44587",""
"18.04.2017 00:00 - 18.04.2017 01:00 (CET/CEST)","44201",""
"18.04.2017 01:00 - 18.04.2017 02:00 (CET/CEST)","43099",""
"18.04.2017 02:00 - 18.04.2017 03:00 (CET/CEST)","42849",""
"18.04.2017 03:00 - 18.04.2017 04:00 (CET/CEST)","43165",""
"18.04.2017 04:00 - 18.04.2017 05:00 (CET/CEST)","44399",""
"18.04.2017 05:00 - 18.04.2017 06:00 (CET/CEST)","47395",""
"18.04.2017 06:00 - 18.04.2017 07:00 (CET/CEST)","54106",""
"18.04.2017 07:00 - 18.04.2017 08:00 (CET/CEST)","60988",""
"18.04.2017 08:00 - 18.04.2017 09:00 (CET/CEST)","65643",""
"18.04.2017 09:00 - 18.04.2017 10:00 (CET/CEST)","69004",""
"18.04.2017 10:00 - 18.04.2017 11:00 (CET/CEST)","71033",""
"18.04.2017 11:00 - 18.04.2017 12:00 (CET/CEST)","73219",""
"18.04.2017 12:00 - 18.04.2017 13:00 (CET/CEST)","72868",""
"18.04.2017 13:00 - 18.04.2017 14:00 (CET/CEST)","72243",""
"18.04.2017 14:00 - 18.04.2017 15:00 (CET/CEST)","71726",""
"18.04.2017 15:00 - 18.04.2017 16:00 (CET/CEST)","70873",""
"18.04.2017 16:00 - 18.04.2017 17:00 (CET/CEST)","69136",""
"18.04.2017 17:00 - 18.04.2017 18:00 (CET/CEST)","66745",""
"18.04.2017 18:00 - 18.04.2017 19:00 (CET/CEST)","64325",""
"18.04.2017 19:00 - 18.04.2017 20:00 (CET/CEST)","63271",""
"18.04.2017 20:00 - 18.04.2017 21:00 (CET/CEST)","62134",""
"18.04.2017 21:00 - 18.04.2017 22:00 (CET/CEST)","60308",""
"18.04.2017 22:00 - 18.04.2017 23:00 (CET/CEST)","57834",""
"18.04.2017 23:00 - 19.04.2017 00:00 (CET/CEST)","53204",""
"19.04.2017 00:00 - 19.04.2017 01:00 (CET/CEST)","50649",""
"19.04.2017 01:00 - 19.04.2017 02:00 (CET/CEST)","49295",""
"19.04.2017 02:00 - 19.04.2017 03:00 (CET/CEST)","48743",""
"19.04.2017 03:00 - 19.04.2017 04:00 (CET/CEST)","48251",""
"19.04.2017 04:00 - 19.04.2017 05:00 (CET/CEST)","48748",""
"19.04.2017 05:00 - 19.04.2017 06:00 (CET/CEST)","51955",""
"19.04.2017 06:00 - 19.04.2017 07:00 (CET/CEST)","57621",""
"19.04.2017 07:00 - 19.04.2017 08:00 (CET/CEST)","63258",""
"19.04.2017 08:00 - 19.04.2017 09:00 (CET/CEST)","69345",""
"19.04.2017 09:00 - 19.04.2017 10:00 (CET/CEST)","71878",""
"19.04.2017 10:00 - 19.04.2017 11:00 (CET/CEST)","74734",""
"19.04.2017 11:00 - 19.04.2017 12:00 (CET/CEST)","76979",""
"19.04.2017 12:00 - 19.04.2017 13:00 (CET/CEST)","76093",""
"19.04.2017 13:00 - 19.04.2017 14:00 (CET/CEST)","74287",""
"19.04.2017 14:00 - 19.04.2017 15:00 (CET/CEST)","71570",""
"19.04.2017 15:00 - 19.04.2017 16:00 (CET/CEST)","69117",""
"19.04.2017 16:00 - 19.04.2017 17:00 (CET/CEST)","67050",""
"19.04.2017 17:00 - 19.04.2017 18:00 (CET/CEST)","65057",""
"19.04.2017 18:00 - 19.04.2017 19:00 (CET/CEST)","63262",""
"19.04.2017 19:00 - 19.04.2017 20:00 (CET/CEST)","61421",""
"19.04.2017 20:00 - 19.04.2017 21:00 (CET/CEST)","59913",""
"19.04.2017 21:00 - 19.04.2017 22:00 (CET/CEST)","58770",""
"19.04.2017 22:00 - 19.04.2017 23:00 (CET/CEST)","57208",""
"19.04.2017 23:00 - 20.04.2017 00:00 (CET/CEST)","54303",""
"20.04.2017 00:00 - 20.04.2017 01:00 (CET/CEST)","50532",""
"20.04.2017 01:00 - 20.04.2017 02:00 (CET/CEST)","48549",""
"20.04.2017 02:00 - 20.04.2017 03:00 (CET/CEST)","46741",""
"20.04.2017 03:00 - 20.04.2017 04:00 (CET/CEST)","46453",""
"20.04.2017 04:00 - 20.04.2017 05:00 (CET/CEST)","47954",""
"20.04.2017 05:00 - 20.04.2017 06:00 (CET/CEST)","50307",""
"20.04.2017 06:00 - 20.04.2017 07:00 (CET/CEST)","55495",""
"20.04.2017 07:00 - 20.04.2017 08:00 (CET/CEST)","61064",""
"20.04.2017 08:00 - 20.04.2017 09:00 (CET/CEST)","67614",""
"20.04.2017 09:00 - 20.04.2017 10:00 (CET/CEST)","70492",""
"20.04.2017 10:00 - 20.04.2017 11:00 (CET/CEST)","72937",""
"20.04.2017 11:00 - 20.04.2017 12:00 (CET/CEST)","74134",""
"20.04.2017 12:00 - 20.04.2017 13:00 (CET/CEST)","73651",""
"20.04.2017 13:00 - 20.04.2017 14:00 (CET/CEST)","72909",""
"20.04.2017 14:00 - 20.04.2017 15:00 (CET/CEST)","71204",""
"20.04.2017 15:00 - 20.04.2017 16:00 (CET/CEST)","69587",""
"20.04.2017 16:00 - 20.04.2017 17:00 (CET/CEST)","67090",""
"20.04.2017 17:00 - 20.04.2017 18:00 (CET/CEST)","65452",""
"20.04.2017 18:00 - 20.04.2017 19:00 (CET/CEST)","62877",""
"20.04.2017 19:00 - 20.04.2017 20:00 (CET/CEST)","61635",""
"20.04.2017 20:00 - 20.04.2017 21:00 (CET/CEST)","60937",""
"20.04.2017 21:00 - 20.04.2017 22:00 (CET/CEST)","60997",""
"20.04.2017 22:00 - 20.04.2017 23:00 (CET/CEST)","58731",""
"20.04.2017 23:00 - 21.04.2017 00:00 (CET/CEST)","54216",""
"21.04.2017 00:00 - 21.04.2017 01:00 (CET/CEST)","51605",""
"21.04.2017 01:00 - 21.04.2017 02:00 (CET/CEST)","50342",""
"21.04.2017 02:00 - 21.04.2017 03:00 (CET/CEST)","49694",""
"21.04.2017 03:00 - 21.04.2017 04:00 (CET/CEST)","49943",""
"21.04.2017 04:00 - 21.04.2017 05:00 (CET/CEST)","52206",""
"21.04.2017 05:00 - 21.04.2017 06:00 (CET/CEST)","54681",""
"21.04.2017 06:00 - 21.04.2017 07:00 (CET/CEST)","59884",""
"21.04.2017 07:00 - 21.04.2017 08:00 (CET/CEST)","64718",""
"21.04.2017 08:00 - 21.04.2017 09:00 (CET/CEST)","68937",""
"21.04.2017 09:00 - 21.04.2017 10:00 (CET/CEST)","72013",""
"21.04.2017 10:00 - 21.04.2017 11:00 (CET/CEST)","73531",""
"21.04.2017 11:00 - 21.04.2017 12:00 (CET/CEST)","73392",""
"21.04.2017 12:00 - 21.04.2017 13:00 (CET/CEST)","73507",""
"21.04.2017 13:00 - 21.04.2017 14:00 (CET/CEST)","72941",""
"21.04.2017 14:00 - 21.04.2017 15:00 (CET/CEST)","70460",""
"21.04.2017 15:00 - 21.04.2017 16:00 (CET/CEST)","68805",""
"21.04.2017 16:00 - 21.04.2017 17:00 (CET/CEST)","66856",""
"21.04.2017 17:00 - 21.04.2017 18:00 (CET/CEST)","66525",""
"21.04.2017 18:00 - 21.04.2017 19:00 (CET/CEST)","65605",""
"21.04.2017 19:00 - 21.04.2017 20:00 (CET/CEST)","66042",""
"21.04.2017 20:00 - 21.04.2017 21:00 (CET/CEST)","64389",""
"21.04.2017 21:00 - 21.04.2017 22:00 (CET/CEST)","63068",""
"21.04.2017 22:00 - 21.04.2017 23:00 (CET/CEST)","60346",""
"21.04.2017 23:00 - 22.04.2017 00:00 (CET/CEST)","56910",""
"22.04.2017 00:00 - 22.04.2017 01:00 (CET/CEST)","54123",""
"22.04.2017 01:00 - 22.04.2017 02:00 (CET/CEST)","51132",""
"22.04.2017 02:00 - 22.04.2017 03:00 (CET/CEST)","49670",""
"22.04.2017 03:00 - 22.04.2017 04:00 (CET/CEST)","49401",""
"22.04.2017 04:00 - 22.04.2017 05:00 (CET/CEST)","49897",""
"22.04.2017 05:00 - 22.04.2017 06:00 (CET/CEST)","50701",""
"22.04.2017 06:00 - 22.04.2017 07:00 (CET/CEST)","52319",""
"22.04.2017 07:00 - 22.04.2017 08:00 (CET/CEST)","56126",""
"22.04.2017 08:00 - 22.04.2017 09:00 (CET/CEST)","61123",""
"22.04.2017 09:00 - 22.04.2017 10:00 (CET/CEST)","65116",""
"22.04.2017 10:00 - 22.04.2017 11:00 (CET/CEST)","67736",""
"22.04.2017 11:00 - 22.04.2017 12:00 (CET/CEST)","67766",""
"22.04.2017 12:00 - 22.04.2017 13:00 (CET/CEST)","67094",""
"22.04.2017 13:00 - 22.04.2017 14:00 (CET/CEST)","65281",""
"22.04.2017 14:00 - 22.04.2017 15:00 (CET/CEST)","63704",""
"22.04.2017 15:00 - 22.04.2017 16:00 (CET/CEST)","61889",""
"22.04.2017 16:00 - 22.04.2017 17:00 (CET/CEST)","60729",""
"22.04.2017 17:00 - 22.04.2017 18:00 (CET/CEST)","61522",""
"22.04.2017 18:00 - 22.04.2017 19:00 (CET/CEST)","61594",""
"22.04.2017 19:00 - 22.04.2017 20:00 (CET/CEST)","61454",""
"22.04.2017 20:00 - 22.04.2017 21:00 (CET/CEST)","60072",""
"22.04.2017 21:00 - 22.04.2017 22:00 (CET/CEST)","57949",""
"22.04.2017 22:00 - 22.04.2017 23:00 (CET/CEST)","57060",""
"22.04.2017 23:00 - 23.04.2017 00:00 (CET/CEST)","54427",""
"23.04.2017 00:00 - 23.04.2017 01:00 (CET/CEST)","50674",""
"23.04.2017 01:00 - 23.04.2017 02:00 (CET/CEST)","48441",""
"23.04.2017 02:00 - 23.04.2017 03:00 (CET/CEST)","47512",""
"23.04.2017 03:00 - 23.04.2017 04:00 (CET/CEST)","46940",""
"23.04.2017 04:00 - 23.04.2017 05:00 (CET/CEST)","47197",""
"23.04.2017 05:00 - 23.04.2017 06:00 (CET/CEST)","47878",""
"23.04.2017 06:00 - 23.04.2017 07:00 (CET/CEST)","48398",""
"23.04.2017 07:00 - 23.04.2017 08:00 (CET/CEST)","51292",""
"23.04.2017 08:00 - 23.04.2017 09:00 (CET/CEST)","54704",""
"23.04.2017 09:00 - 23.04.2017 10:00 (CET/CEST)","57203",""
"23.04.2017 10:00 - 23.04.2017 11:00 (CET/CEST)","59814",""
"23.04.2017 11:00 - 23.04.2017 12:00 (CET/CEST)","61648",""
"23.04.2017 12:00 - 23.04.2017 13:00 (CET/CEST)","60902",""
"23.04.2017 13:00 - 23.04.2017 14:00 (CET/CEST)","58804",""
"23.04.2017 14:00 - 23.04.2017 15:00 (CET/CEST)","57055",""
"23.04.2017 15:00 - 23.04.2017 16:00 (CET/CEST)","55615",""
"23.04.2017 16:00 - 23.04.2017 17:00 (CET/CEST)","53769",""
"23.04.2017 17:00 - 23.04.2017 18:00 (CET/CEST)","54084",""
"23.04.2017 18:00 - 23.04.2017 19:00 (CET/CEST)","55080",""
"23.04.2017 19:00 - 23.04.2017 20:00 (CET/CEST)","52856",""
"23.04.2017 20:00 - 23.04.2017 21:00 (CET/CEST)","50952",""
"23.04.2017 21:00 - 23.04.2017 22:00 (CET/CEST)","49524",""
"23.04.2017 22:00 - 23.04.2017 23:00 (CET/CEST)","49653",""
"23.04.2017 23:00 - 24.04.2017 00:00 (CET/CEST)","48366",""
"24.04.2017 00:00 - 24.04.2017 01:00 (CET/CEST)","46814",""
"24.04.2017 01:00 - 24.04.2017 02:00 (CET/CEST)","46408",""
"24.04.2017 02:00 - 24.04.2017 03:00 (CET/CEST)","45925",""
"24.04.2017 03:00 - 24.04.2017 04:00 (CET/CEST)","46775",""
"24.04.2017 04:00 - 24.04.2017 05:00 (CET/CEST)","49304",""
"24.04.2017 05:00 - 24.04.2017 06:00 (CET/CEST)","51980",""
"24.04.2017 06:00 - 24.04.2017 07:00 (CET/CEST)","58002",""
"24.04.2017 07:00 - 24.04.2017 08:00 (CET/CEST)","64794",""
"24.04.2017 08:00 - 24.04.2017 09:00 (CET/CEST)","71763",""
"24.04.2017 09:00 - 24.04.2017 10:00 (CET/CEST)","74227",""
"24.04.2017 10:00 - 24.04.2017 11:00 (CET/CEST)","75180",""
"24.04.2017 11:00 - 24.04.2017 12:00 (CET/CEST)","76208",""
"24.04.2017 12:00 - 24.04.2017 13:00 (CET/CEST)","76412",""
"24.04.2017 13:00 - 24.04.2017 14:00 (CET/CEST)","75425",""
"24.04.2017 14:00 - 24.04.2017 15:00 (CET/CEST)","73156",""
"24.04.2017 15:00 - 24.04.2017 16:00 (CET/CEST)","69926",""
"24.04.2017 16:00 - 24.04.2017 17:00 (CET/CEST)","68128",""
"24.04.2017 17:00 - 24.04.2017 18:00 (CET/CEST)","66171",""
"24.04.2017 18:00 - 24.04.2017 19:00 (CET/CEST)","63676",""
"24.04.2017 19:00 - 24.04.2017 20:00 (CET/CEST)","60760",""
"24.04.2017 20:00 - 24.04.2017 21:00 (CET/CEST)","57678",""
"24.04.2017 21:00 - 24.04.2017 22:00 (CET/CEST)","56271",""
"24.04.2017 22:00 - 24.04.2017 23:00 (CET/CEST)","53969",""
"24.04.2017 23:00 - 25.04.2017 00:00 (CET/CEST)","50743",""
"25.04.2017 00:00 - 25.04.2017 01:00 (CET/CEST)","46231",""
"25.04.2017 01:00 - 25.04.2017 02:00 (CET/CEST)","44601",""
"25.04.2017 02:00 - 25.04.2017 03:00 (CET/CEST)","44611",""
"25.04.2017 03:00 - 25.04.2017 04:00 (CET/CEST)","45084",""
"25.04.2017 04:00 - 25.04.2017 05:00 (CET/CEST)","45832",""
"25.04.2017 05:00 - 25.04.2017 06:00 (CET/CEST)","48619",""
"25.04.2017 06:00 - 25.04.2017 07:00 (CET/CEST)","55639",""
"25.04.2017 07:00 - 25.04.2017 08:00 (CET/CEST)","60360",""
"25.04.2017 08:00 - 25.04.2017 09:00 (CET/CEST)","66331",""
"25.04.2017 09:00 - 25.04.2017 10:00 (CET/CEST)","67708",""
"25.04.2017 10:00 - 25.04.2017 11:00 (CET/CEST)","69623",""
"25.04.2017 11:00 - 25.04.2017 12:00 (CET/CEST)","71765",""
"25.04.2017 12:00 - 25.04.2017 13:00 (CET/CEST)","73361",""
"25.04.2017 13:00 - 25.04.2017 14:00 (CET/CEST)","72003",""
"25.04.2017 14:00 - 25.04.2017 15:00 (CET/CEST)","69783",""
"25.04.2017 15:00 - 25.04.2017 16:00 (CET/CEST)","68341",""
"25.04.2017 16:00 - 25.04.2017 17:00 (CET/CEST)","66448",""
"25.04.2017 17:00 - 25.04.2017 18:00 (CET/CEST)","65111",""
"25.04.2017 18:00 - 25.04.2017 19:00 (CET/CEST)","63098",""
"25.04.2017 19:00 - 25.04.2017 20:00 (CET/CEST)","62504",""
"25.04.2017 20:00 - 25.04.2017 21:00 (CET/CEST)","60394",""
"25.04.2017 21:00 - 25.04.2017 22:00 (CET/CEST)","58337",""
"25.04.2017 22:00 - 25.04.2017 23:00 (CET/CEST)","56364",""
"25.04.2017 23:00 - 26.04.2017 00:00 (CET/CEST)","53881",""
"26.04.2017 00:00 - 26.04.2017 01:00 (CET/CEST)","48878",""
"26.04.2017 01:00 - 26.04.2017 02:00 (CET/CEST)","45997",""
"26.04.2017 02:00 - 26.04.2017 03:00 (CET/CEST)","45019",""
"26.04.2017 03:00 - 26.04.2017 04:00 (CET/CEST)","44766",""
"26.04.2017 04:00 - 26.04.2017 05:00 (CET/CEST)","46116",""
"26.04.2017 05:00 - 26.04.2017 06:00 (CET/CEST)","50330",""
"26.04.2017 06:00 - 26.04.2017 07:00 (CET/CEST)","56849",""
"26.04.2017 07:00 - 26.04.2017 08:00 (CET/CEST)","61420",""
"26.04.2017 08:00 - 26.04.2017 09:00 (CET/CEST)","66479",""
"26.04.2017 09:00 - 26.04.2017 10:00 (CET/CEST)","68124",""
"26.04.2017 10:00 - 26.04.2017 11:00 (CET/CEST)","69374",""
"26.04.2017 11:00 - 26.04.2017 12:00 (CET/CEST)","70638",""
"26.04.2017 12:00 - 26.04.2017 13:00 (CET/CEST)","71390",""
"26.04.2017 13:00 - 26.04.2017 14:00 (CET/CEST)","70994",""
"26.04.2017 14:00 - 26.04.2017 15:00 (CET/CEST)","68906",""
"26.04.2017 15:00 - 26.04.2017 16:00 (CET/CEST)","67683",""
"26.04.2017 16:00 - 26.04.2017 17:00 (CET/CEST)","65260",""
"26.04.2017 17:00 - 26.04.2017 18:00 (CET/CEST)","63115",""
"26.04.2017 18:00 - 26.04.2017 19:00 (CET/CEST)","61083",""
"26.04.2017 19:00 - 26.04.2017 20:00 (CET/CEST)","60423",""
"26.04.2017 20:00 - 26.04.2017 21:00 (CET/CEST)","59235",""
"26.04.2017 21:00 - 26.04.2017 22:00 (CET/CEST)","57878",""
"26.04.2017 22:00 - 26.04.2017 23:00 (CET/CEST)","56193",""
"26.04.2017 23:00 - 27.04.2017 00:00 (CET/CEST)","52800",""
"27.04.2017 00:00 - 27.04.2017 01:00 (CET/CEST)","48595",""
"27.04.2017 01:00 - 27.04.2017 02:00 (CET/CEST)","47195",""
"27.04.2017 02:00 - 27.04.2017 03:00 (CET/CEST)","46009",""
"27.04.2017 03:00 - 27.04.2017 04:00 (CET/CEST)","45918",""
"27.04.2017 04:00 - 27.04.2017 05:00 (CET/CEST)","47539",""
"27.04.2017 05:00 - 27.04.2017 06:00 (CET/CEST)","51237",""
"27.04.2017 06:00 - 27.04.2017 07:00 (CET/CEST)","56177",""
"27.04.2017 07:00 - 27.04.2017 08:00 (CET/CEST)","61603",""
"27.04.2017 08:00 - 27.04.2017 09:00 (CET/CEST)","66988",""
"27.04.2017 09:00 - 27.04.2017 10:00 (CET/CEST)","69434",""
"27.04.2017 10:00 - 27.04.2017 11:00 (CET/CEST)","71294",""
"27.04.2017 11:00 - 27.04.2017 12:00 (CET/CEST)","72758",""
"27.04.2017 12:00 - 27.04.2017 13:00 (CET/CEST)","73733",""
"27.04.2017 13:00 - 27.04.2017 14:00 (CET/CEST)","72447",""
"27.04.2017 14:00 - 27.04.2017 15:00 (CET/CEST)","70141",""
"27.04.2017 15:00 - 27.04.2017 16:00 (CET/CEST)","68080",""
"27.04.2017 16:00 - 27.04.2017 17:00 (CET/CEST)","65792",""
"27.04.2017 17:00 - 27.04.2017 18:00 (CET/CEST)","63686",""
"27.04.2017 18:00 - 27.04.2017 19:00 (CET/CEST)","62022",""
"27.04.2017 19:00 - 27.04.2017 20:00 (CET/CEST)","61340",""
"27.04.2017 20:00 - 27.04.2017 21:00 (CET/CEST)","59156",""
"27.04.2017 21:00 - 27.04.2017 22:00 (CET/CEST)","57290",""
"27.04.2017 22:00 - 27.04.2017 23:00 (CET/CEST)","55473",""
"27.04.2017 23:00 - 28.04.2017 00:00 (CET/CEST)","51351",""
"28.04.2017 00:00 - 28.04.2017 01:00 (CET/CEST)","49839",""
"28.04.2017 01:00 - 28.04.2017 02:00 (CET/CEST)","48235",""
"28.04.2017 02:00 - 28.04.2017 03:00 (CET/CEST)","47347",""
"28.04.2017 03:00 - 28.04.2017 04:00 (CET/CEST)","46942",""
"28.04.2017 04:00 - 28.04.2017 05:00 (CET/CEST)","47535",""
"28.04.2017 05:00 - 28.04.2017 06:00 (CET/CEST)","51329",""
"28.04.2017 06:00 - 28.04.2017 07:00 (CET/CEST)","56314",""
"28.04.2017 07:00 - 28.04.2017 08:00 (CET/CEST)","61664",""
"28.04.2017 08:00 - 28.04.2017 09:00 (CET/CEST)","67159",""
"28.04.2017 09:00 - 28.04.2017 10:00 (CET/CEST)","68546",""
"28.04.2017 10:00 - 28.04.2017 11:00 (CET/CEST)","70075",""
"28.04.2017 11:00 - 28.04.2017 12:00 (CET/CEST)","71525",""
"28.04.2017 12:00 - 28.04.2017 13:00 (CET/CEST)","71549",""
"28.04.2017 13:00 - 28.04.2017 14:00 (CET/CEST)","69811",""
"28.04.2017 14:00 - 28.04.2017 15:00 (CET/CEST)","68573",""
"28.04.2017 15:00 - 28.04.2017 16:00 (CET/CEST)","67375",""
"28.04.2017 16:00 - 28.04.2017 17:00 (CET/CEST)","65441",""
"28.04.2017 17:00 - 28.04.2017 18:00 (CET/CEST)","63690",""
"28.04.2017 18:00 - 28.04.2017 19:00 (CET/CEST)","61661",""
"28.04.2017 19:00 - 28.04.2017 20:00 (CET/CEST)","61053",""
"28.04.2017 20:00 - 28.04.2017 21:00 (CET/CEST)","58971",""
"28.04.2017 21:00 - 28.04.2017 22:00 (CET/CEST)","57283",""
"28.04.2017 22:00 - 28.04.2017 23:00 (CET/CEST)","54158",""
"28.04.2017 23:00 - 29.04.2017 00:00 (CET/CEST)","50422",""
"29.04.2017 00:00 - 29.04.2017 01:00 (CET/CEST)","46626",""
"29.04.2017 01:00 - 29.04.2017 02:00 (CET/CEST)","45349",""
"29.04.2017 02:00 - 29.04.2017 03:00 (CET/CEST)","44697",""
"29.04.2017 03:00 - 29.04.2017 04:00 (CET/CEST)","44523",""
"29.04.2017 04:00 - 29.04.2017 05:00 (CET/CEST)","44552",""
"29.04.2017 05:00 - 29.04.2017 06:00 (CET/CEST)","44863",""
"29.04.2017 06:00 - 29.04.2017 07:00 (CET/CEST)","46057",""
"29.04.2017 07:00 - 29.04.2017 08:00 (CET/CEST)","48945",""
"29.04.2017 08:00 - 29.04.2017 09:00 (CET/CEST)","52455",""
"29.04.2017 09:00 - 29.04.2017 10:00 (CET/CEST)","57323",""
"29.04.2017 10:00 - 29.04.2017 11:00 (CET/CEST)","60285",""
"29.04.2017 11:00 - 29.04.2017 12:00 (CET/CEST)","60763",""
"29.04.2017 12:00 - 29.04.2017 13:00 (CET/CEST)","60875",""
"29.04.2017 13:00 - 29.04.2017 14:00 (CET/CEST)","58951",""
"29.04.2017 14:00 - 29.04.2017 15:00 (CET/CEST)","56332",""
"29.04.2017 15:00 - 29.04.2017 16:00 (CET/CEST)","53614",""
"29.04.2017 16:00 - 29.04.2017 17:00 (CET/CEST)","52462",""
"29.04.2017 17:00 - 29.04.2017 18:00 (CET/CEST)","51370",""
"29.04.2017 18:00 - 29.04.2017 19:00 (CET/CEST)","48042",""
